Year,Company,Total
2014,Lobo Leasing Limited,1
2014,Localeyes Ltd,4
2014,Logitech Ireland Services Ltd,1
2014,Lokotraction Ireland Ltd,1
2014,Longitude Licensing Limited,2
2014,Lorgan Technologies Limited,1
2014,Lorgan Technologies Limited T/A Payback Loyalty Systems,1
2014,Love & Robots Limited,1
2014,Lucini & Lucini Communications Limited.,3
2014,Lycatel (Ireland),2
2014,M/Acom Technology Solutions (Cork) Ltd,1
2014,Macbia Ltd,1
2014,Magh Nala Limited,1
2014,Mainstream Renewable Power Limited,1
2014,Maithu Limited,1
2014,Man Hing Wai & Sat Lian Yong,2
2014,Man Lee Catering Limited,1
2014,Manpower Ireland Group,1
2014,Marian College,1
2014,Marin Software Ltd,1
2014,Maroon Tech Limited,1
2014,Mars Foods Ireland Limited,1
2014,Marsh Employee Benefits Limited,1
2014,Mastercard Ireland Limited,7
2014,Mater Hospital,15
2014,Mater Misericordiae University Hospital,10
2014,Mater Private Cork Limited,1
2014,Mater Private Hospital,9
2014,Matthew & Son Cafe Limited,1
2014,Maurice Regan,1
2014,Maverick Automation Solutions Ireland Ltd,2
2014,Mazars,4
2014,Mcafee Ireland Ltd,7
2014,Mcdermott Laboratories Limited,4
2014,Mckesson Ireland Ltd,2
2014,Mckinsey & Company Inc. Ireland,1
2014,Mcmahon Healthcare Ltd.,7
2014,Mcr Engineering & Automation Limited,4
2014,Mcr Outsourcing Limited,1
2014,Md Burns & Co Limited,1
2014,Md7 International (Telecommunications) Ltd,1
2014,Meadows & Byrne,1
2014,Mediaedge Cia Ireland Ltd,1
2014,Mediaone Ltd,2
2014,Mediavest Ltd,1
2014,Medical Banks Limited,1
2014,Medtronic Vascular Galway Ltd,3
2014,Meilin Zhou,1
2014,Melborne Health Care,1
2014,Menlo Worldwide Logistics Ireland Limited,1
2014,Merck Sharp & Dohme,1
2014,Mercury Food Distributors Ltd,1
2014,Mercy Hospital,16
2014,Merrill Brink International Ltd,1
2014,Merrill Lynch Capital Markets Bank Limited,1
2014,Merrington Ltd T/A Domino'S Pizza Drumcondra,1
2014,Merrion Cricket Club,2
2014,Mertonfield Ltd,1
2014,Metaroam Solutions Limited,2
2014,Metlife Europe Services Limited,3
2014,Metlife Services Eeig,3
2014,Miagen Limited,1
2014,Michael Devin Chauffeur Services Ltd,1
2014,Michael G Ryan,1
2014,Microsoft Ireland Operations Limited,11
2014,Microsoft Ireland Research,23
2014,Milestone Automation Solutions Ltd,1
2014,Milestone Integration Services Ltd,1
2014,Mill Race Nursing Home Ltd,2
2014,Millbrae Lodge Nursing Home Ltd,4
2014,Miller Bros Development Co. Ltd.,1
2014,Milseoga Ui Mhurchu Teoranta,1
2014,Mindtree Limited,5
2014,Mirch Masala Limited,1
2014,Miss Ka Yin Cheung,1
2014,Misys International Banking Systems Limited,1
2014,Mit Professional Services Ltd,1
2014,Mitsubishi Corporation,13
2014,Mitsubishi Ufj Lease & Finance (Ireland) Limited,1
2014,Mnms Developments,1
2014,Mobile Travel Technologies Ltd,8
2014,Modern Educational Centre Limited,3
2014,Mohammad Amin,1
2014,Molex Ireland,1
2014,Monaghan Biosciences,2
2014,Money Point Ltd,1
2014,Monsoon Software Consulting Ltd,2
2014,Moorefilm Ltd,1
2014,Moorehall Healthcare Limited,6
2014,Moorelands Construction Ltd.,1
2014,Mor Oil. Ltd,1
2014,More Fresh Thought Limited,3
2014,Moriarty Investments Limited,2
2014,Mount Wolseley Hotel Golf And Country Club,1
2014,Mowlam Healthcare Services,4
2014,Mphasis Ireland Ltd,4
2014,Mpm Nursing Home Ltd,1
2014,Mr Amir Ben Amor,1
2014,Mr David Evans,1
2014,Mr Harjeet Singh,1
2014,Mr Luong Ly,1
2014,Mr Pawan Preet Singh,1
2014,Mr Philip Reynolds,1
2014,Mr Rashel Ahmed,1
2014,Mr. Christopher O'Rourke,1
2014,Mr. John Garrahy,1
2014,Ms Chantal Mccabe,1
2014,Ms Hafeez & Co. Limited,1
2014,Ms. Luu Nu Hong Tram,1
2014,Ms. Zhen Yi Yu T/A Jasmine Chinese Restaurant,1
2014,Ms. Zi Wang Lin,1
2014,Msd International Gmbh - Irish Branch,4
2014,Msd Shared Business Services Emea Ltd,2
2014,Mt Global Transfers Limited,1
2014,Mufg Fund Services (Ireland) Ltd.,6
2014,Muireadhach O'Cinneide,1
2014,Mulligans Chemist Ballybricken Ltd,1
2014,Mullinahinch House Private Nursing Home Limited,1
2014,Multilane Ltd T/A Heather House Hotel,1
2014,Munster Footbal Club Limited.,3
2014,Muratec Automation Irl Ltd,4
2014,Murex Advanced Technologies Ltd,1
2014,Murphy And Gunn Ltd,1
2014,Mylan Teoranta,2
2014,N & Q Ventures Limited,1
2014,N K Communications Limtied,1
2014,N20 Service Station O'Rourkes Cross Limited,1
2014,Naas Aircraft Services International Ltd,1
2014,Natalja Caikovska,1
2014,National Association Of Building Co-Ops Society Ltd.,1
2014,National College Of Business Adminstration Ltd,3
2014,National Institute For Bioprocessing Research And Training Ltd,1
2014,National Maternity Hospital,5
2014,National Pen Promotional Products,8
2014,National Rehabilitation Hospital,1
2014,National Treasury Management Agency,1
2014,"National University Of Ireland, Galway",3
2014,"National University Of Ireland, Maynooth",2
2014,Nationwide Controlled Parking Systems Ltd,1
2014,Ncr Global Solutions Limited,1
2014,Neodyne Ltd.,1
2014,Neptix Limited,1
2014,Neptune Basketball Club,1
2014,Net Affinity Limited,2
2014,Net Ministries Of Ireland Ltd,1
2014,New Good Year Chinese & Thai Restaurant,1
2014,New Land Chinese & Thai,1
2014,New Relic International Ltd,1
2014,Newbrook Nursing Home Limited,2
2014,Newswhip Media Ltd,1
2014,Niall Byrne & Co,1
2014,Niall Mellon,1
2014,Nichola Dunne,1
2014,Niit Technologies,13
2014,Nikon Precision Europe Gmbh,8
2014,Nine Yards Ltd,1
2014,Nitro Software Emea Limited,8
2014,Nkc Business And Taxation Consultants Ltd,1
2014,No Ordinary Designer Label Limited,1
2014,Nokia Solutions And Networks Ireland Limited,1
2014,Noonan Services Group Ltd,4
2014,Nordeus Limited,1
2014,North County Cricket Club Ltd,1
2014,Northern Trust Management Services (Ireland) Ltd,14
2014,Northside Travellers Support Limited,1
2014,Norwood Nursing Home Ltd,3
2014,Novartis Ireland Limited,14
2014,Novartis Ringaskiddy Ltd,1
2014,Novitas Limited,1
2014,Novosco Limited,1
2014,Nsk Healthcare Ltd.,1
2014,Nsyp Ltd,1
2014,Numa Engineering Services Ltd,1
2014,Nutricia Infant Nutrition Ltd,1
2014,Nuvasive Ireland,1
2014,Nx Systems Ltd.,10
2014,O'Brien & O'Malley Construction,1
2014,O'Mahony Pike Architects,1
2014,O'Reilly Garage (Carrigrohane) Ltd,1
2014,Oasis Global Management Company (Irl) Ltd,2
2014,Obs People Power Holdings Limited,1
2014,Ocs One Complete Solution Ltd,1
2014,Octagon Aviation Services Ltd,1
2014,Odg Technologies Ltd.,1
2014,Oilean Glas Teoranta,1
2014,Oilfield Solutions Limited,1
2014,Old Road Chinese Restaurant Limited,1
2014,Oliver Marketing (Ireland) Ltd,1
2014,Olt-One Limited,1
2014,Omac Laboratories Ltd,1
2014,On Semicunductor Ireland Research & Design Ltd,2
2014,Oneview Ltd.,1
2014,Onsite Health Ltd,1
2014,Open Hydro Technology Limited,1
2014,Open Sky Data Systems Ltd,2
2014,Openet Telecom Sales Limited,3
2014,Openjaw Technologies Ltd,2
2014,Optel Vision Limited,1
2014,Oracle Emea Limited,10
2014,Oracle Financial Services Software Bv,15
2014,Orbis Mes Limited,1
2014,Organon Ireland Limited,1
2014,Orix Aviation Systems Limited,2
2014,Orwell House Limited,1
2014,Our Lady'S Childrens Hospital Crumlin,7
2014,"Our Lady'S Manor Inc.,",1
2014,Ove Arup & Partners Ireland,4
2014,Overture Ltd,2
2014,Oxfam Republic Of Ireland,1
2014,Oxygen8 Communications Ireland Limited,1
2014,Ozone Industries Irl Ltd,1
2014,P & B Security Services Limited,1
2014,P & J Security Services Ltd,1
2014,P&B Care Service Limited,1
2014,P.O & R O Hare & Tonsure Ltd,2
2014,Paddy Power Plc,4
2014,Pageboy (Dublin) Limited,1
2014,Pairic Kearney,2
2014,Pallas Foods,1
2014,Papa Fred Ltd.,1
2014,Parbo Limited,1
2014,Parke House Nursing Home Ltd,1
2014,Pasta Bella Limited,1
2014,Patrick Kennedy & Denis Mcelligott,1
2014,Paul Ashe & Penpak Thongpha,1
2014,Paul Mcann,2
2014,Paula Cull,1
2014,Pavee Point Travellers Centre,1
2014,Paypal Europe Services Ltd,5
2014,Pe Lynch Global Business Services Ltd,1
2014,Peamount Hospital,1
2014,Pearl Production Services Ltd T/A Pearl Audio Visual,1
2014,Pearl Street Enterprises Ltd.,2
2014,Pembroke Capital Ltd,2
2014,Pembroke Cricket Club,1
2014,Pentagon Technologies Group Inc,1
2014,Pepper Finance Corporation Ireland,1
2014,Pepsi-Cola International Cork,1
2014,Pepsi-Cola Trading Ireland,1
2014,Personalized Software Ltd,1
2014,Pfizer Ireland Pharmaceuticals,2
2014,Pfizer Nutritionals Ireland Limited,1
2014,Pharmaconex Limited,1
2014,Philip Thompson,1
2014,Phoenix Cricket Club(Phoenix Pk),1
2014,Piercom Limited,1
2014,Pilgrims Rest Nursing Home,2
2014,Pilz Ireland Industrial Automation,7
2014,Pinewood Laboratories Ltd.,1
2014,Pings Chinese Restaurant,2
2014,Pioneer Investment Management Limited (Pioneer),4
2014,Pip Global Ip Ltd,1
2014,Pj Brennan & Co. Ltd,1
2014,Pjb Management Limited,1
2014,Plastic Fittings Accessories Ltd.,1
2014,Plc Ingredients Ltd,1
2014,Plorred Limited,1
2014,Plr Worldwide Sales Limited,3
2014,Pmgurus Ltd.,1
2014,Pmi Software Ltd,3
2014,Poh Cheng Chan,2
2014,Polaris Software Lab Ireland Ltd,5
2014,Portobello School Ltd,1
2014,Positive Equity Limited,1
2014,Power Leisure Bookmakers Limited,1
2014,Powervation Ltd,1
2014,Ppd Development Ireland Limited,3
2014,Pramerica Systems Ireland Ltd,40
2014,Premier Nightlife Limited,1
2014,Premier Recruitment (International),1
2014,Premium Cleaning Services & Facilities Limited,1
2014,Premium Power Ltd.,1
2014,Pricewaterhouse Coopers (Spencer Dock),17
2014,Prime Value Capital Managment Europe Ltd,1
2014,Procter & Gamble (Manufacturing) Ireland Limited,2
2014,Project Management Ltd.,3
2014,Protek Medical Ltd,1
2014,Provident Crm Ltd,2
2014,Prudential International Management Service Ltd,1
2014,Ptc Therapeutics International Limited,1
2014,Qbe Managment (Irel) Ltd,1
2014,Qil Technologies Limited,1
2014,Qiu Ping Chen,1
2014,Qt Technologies Ireland Ltd,1
2014,Quantcast International Limited,2
2014,Quotefish Limited,1
2014,R & R Mechanical Ltd,1
2014,R & R Ventures Limited,1
2014,Rachel Dalton Communications Limited,1
2014,Ragespark Limited,1
2014,Rainmaker Business Technologies Ltd,1
2014,Raju Ahmed,3
2014,Ranbaxy Ireland Limited,1
2014,Randor Computers Ltd T/A Computers Unlimited,1
2014,Randox Teoranta,1
2014,Rasoi Limited,1
2014,Rathcreedan Ltd,2
2014,Rational Ft Services Ireland Limited,3
2014,Ray Mcmanus & Associates Limited T/A Sports File,1
2014,Rci Call Centre (Ireland) Limited,1
2014,Realta Soft Limited,2
2014,Reardon & Company Chartered Accountants,1
2014,Red Box Direct Ltd,1
2014,Red Hat Ltd,1
2014,Red Owl Technology Limited,1
2014,Red Zepher Limited,1
2014,Regeneron Ireland,2
2014,Regina Daly T/A The Church Restaurant,1
2014,Rekhi Trading Ltd,1
2014,Renaissance Services Of Europe Limited,1
2014,Resilience Healthcare Ltd,1
2014,Resmed Sensor Technologies Limited,1
2014,Resourcekraft Limited,1
2014,Retronix Semiconductor Ltd,10
2014,Rexxam Electronics Ireland Co Limited,1
2014,Rga International Reinsurance Company Limited,1
2014,Richard Mulligan T/A 2 Guys,1
2014,"Richard Nash And Co Ltd T/A Nash Wines, Nash'S Mineral Waters",1
2014,Richard Peace,2
2014,Ricondo & Associates Inc,1
2014,Rigney Dolphin Ltd,2
2014,Riot Games Ltd,6
2014,Riverview Sales Ltd,2
2014,Robert & Ursula Fagan,1
2014,Robert Healy,1
2014,Robert Paul Lamb,1
2014,Roche Ireland Limited,1
2014,Rochestown Nursing Home,1
2014,Rockport Limited,1
2014,Rodeler Ltd,1
2014,Rong Cheng Ltd,1
2014,Rothai Arainn Teo,1
2014,Rotunda Hospital,6
2014,Roy Hogan Pharmacy Ltd,1
2014,Royal College Of Surgeons In Ireland,1
2014,Royal Garden Restaurant(Kildare),1
2014,Royal Hotel Glendalough Limited,1
2014,Royal Victoria Eye & Ear Hospital,6
2014,Royal Villa Limited,1
2014,Rui City Limited,1
2014,Ryanair,1
2014,Rye House Ltd,1
2014,Ryevale Nursing Home,1
2014,Sagarmatha Trading Limited T/A Monty'S Of Kathmandu,1
2014,Sage Hibernia Ltd,2
2014,Sage Pay (Dublin) Limited,2
2014,Sage Technologies,1
2014,Saingay Ali & Muhammad Ishaq,1
2014,Saleem'S Pasta Pizza Limited,1
2014,Salmon Software Limited,1
2014,Samata Ltd,1
2014,San Remo Private Nursing & Convalescent Home Ltd.,1
2014,Sancta Maria Nursing Home Limited,1
2014,Sanctum Technologies Holdings Limited,3
2014,Sandyford Sushi Ltd,1
2014,Sanofi - Aventis Ireland Ltd,1
2014,Santos Dumont Limited,1
2014,Sap Ssc (Ireland) Limited,63
2014,Satir Europe (Ireland) Company Limited,3
2014,Scannell Solutions Limited,5
2014,Schorman Contract Cleaning Services Ltd.,1
2014,Scotiabank (Ireland) Limited,1
2014,Seabrook Research Limited,2
2014,Seamur Ltd,1
2014,Sean & Theresa Quinn,1
2014,Securitas Security Services Ireland Ltd,1
2014,Senqi Limited,1
2014,Sepam Specialist Ltd,4
2014,Service Dogs Europe,1
2014,Sfdc Ireland Ltd,7
2014,Shannon Coiled Springs Ltd,1
2014,Shannon Power Management Limited,1
2014,Shannore Ltd T/A Corpus Christi Nursing Home,2
2014,Shell E & P Ireland Limited,2
2014,Shortt'S Ltd,1
2014,Shrewsbury House Nursing Home Ltd,1
2014,Shri Ganesh Limited,1
2014,Sibal Retail Ltd,1
2014,Sidero Limited,22
2014,Sierra Communications Ltd,1
2014,Silicon And Software Systems Ltd.,2
2014,Simply Dynamics Limited,2
2014,Simro Limited T/A Wrights Of Howth,1
2014,Sisk Healthcare,1
2014,Skanska Ireland Construction Services Limited,6
2014,Sl Controls Ltd,1
2014,Slainte Technologies Limited,1
2014,Small World Consulting Ltd T/A Idiro Technologies,2
2014,Smartbear (Ireland) Limited,2
2014,Smartbox Experience Limited,8
2014,Smbc Aviation Capital Limited,6
2014,Smile Store Partnership,1
2014,Smt Fund Services (Ireland) Limited,1
2014,Smurfit Securities Ltd,1
2014,Snp Communications Limited,3
2014,Softa Solutions Limited,1
2014,Softcloud Technology Ireland Limited,1
2014,Softco Limited,3
2014,Softest Automation Solutions Limited,1
2014,Sogeti Ireland Ltd,11
2014,Solarwinds Software Europe Ltd,1
2014,Sonarsim Limited,1
2014,Sonas Nursing Homes Management Co Limited,5
2014,Sonex Metrology Ltd,1
2014,Sos Ventures Investments Limited,2
2014,South County Self Drive Ltd,2
2014,South Infirmary/Victoria Hospital Ltd.,6
2014,South Quay Auditors Limited,1
2014,Spanish Studies Centre,1
2014,Spar Christchurch,1
2014,Sparantus Ltd,4
2014,Spearline Labs Ltd,1
2014,Specsavers Opticians,2
2014,Spencer Stuart International B.V.,1
2014,Sportsglade Limited,1
2014,Springfort Health Care Limited,1
2014,Sqs Software Quality Systems (Irl) Ltd,7
2014,Squarespace Ireland Limited,2
2014,Srcw Limited,3
2014,Sree Sai Trading Limited,1
2014,St Attracta'S Nursing Home,3
2014,St Benildus College,1
2014,St. James'S Hospital,26
2014,St. John'S Hospital,2
2014,St. Luke'S Hospital,3
2014,St. Mary'S (Cappagh) Hospital,1
2014,St. Mary'S Centre (Telford) Ltd,1
2014,St. Michaels Hospital,1
2014,St. Patrick'S Hospital,9
2014,St. Vincent'S Private Hospital,3
2014,St. Vincent'S University Hospital,18
2014,Stanwood Medical Services Ltd,2
2014,Starrus Eco Holdings Limited,2
2014,Stillorgan Park Hotel,1
2014,Stint Internships Ireland Limited,1
2014,Storm Technology Ltd.,1
2014,Storyful Limited,1
2014,Stripe Payments Europe Limited,1
2014,Stryker Ireland Limited,1
2014,Stryker Nv Operations Limited,1
2014,Students Facilities & Students (Ucc) Ltd,1
2014,Sturdy Products Limited,1
2014,Styletex Ltd.,1
2014,Suguna Networks,1
2014,Suir Pharma Ireland Ltd.,2
2014,Sumitomo Mitsui Banking Corporation Europe Limited,1
2014,Sumitomo Mitsui Finance And Leasing Company,7
2014,Summerhill Dental Centre,1
2014,Sumup Limited,1
2014,Sun Fried Chicken Ltd,1
2014,Sun Life Information Services Ireland Ltd,1
2014,Sundyp Ltd,4
2014,Sungard Availability Services Ireland Ltd.,1
2014,Sungard Consulting Services (Ireland) Limited,1
2014,Super Thai Massage,1
2014,Surfholidays Ltd,1
2014,Survey Monkey Limited,1
2014,Surveymonkey Limited,1
2014,Susanne Winholz,1
2014,Susquehanna International Group Limited,5
2014,Swissport Ireland Limited,1
2014,Sylhet Green Limited,1
2014,Symantec Ltd.,15
2014,Synopsys International Ltd,3
2014,Synowledge Ireland Limited,1
2014,Syntel Europe Ltd,2
2014,System Dynamics Limited,9
2014,Takeda Ireland Limited,1
2014,Tango Telecom Ltd,3
2014,Tanjores Restaurant Limited,2
2014,Taoglas Ltd,1
2014,Tapadoo Ltd,1
2014,Tapas And Taps Ltd,1
2014,Tara Winthrop Ltd,17
2014,Taskforce Security Mananegement Services,1
2014,Tata Consultancy Services Limited,131
2014,Tata Elxsi Limited,19
2014,Tcas Online,3
2014,Tech Group Ireland Limited,1
2014,Tech Mahindra Limited,8
2014,Technically Write It Ltd,1
2014,Technology From Ideas Ltd.,1
2014,Tektronix Communications Ireland Limited,2
2014,Telecitygroup Ireland Ltd,1
2014,Telekinesys Research Limited,1
2014,Telemed Technology Limited,3
2014,Telic Studios Ltd.,1
2014,Temetra Limited,1
2014,Temple Inns Limited,1
2014,Templeogue Basketball Club,1
2014,Teneo Strategy Ireland Limited,1
2014,Teradata Ireland Ltd,3
2014,Terranua Ltd,1
2014,Tesco Ireland,3
2014,Texuna Technologies T/A Abanimus,1
2014,Thai Garden Restaurant Limited,1
2014,Thai Garden Restaurant Ltd,2
2014,The Barretstown Gang Camp Fund Limited,8
2014,The Boeing Company (Boeing Us),3
2014,The Cappagh National Orthopaedic Hospital Limited,2
2014,The Children'S Medical And Research Centre,3
2014,The Concentrate Manufacturing Company Of Ireland,6
2014,The Hills Cricket Club,1
2014,The Lantern House Group Ltd,1
2014,The Little Root Company Limited,1
2014,The Merrion Hotel,1
2014,The National Ballet Of Ireland,4
2014,The Now Factory Limited,1
2014,The Original Pizza Italia Company Limited,1
2014,The Response Group Ltd,1
2014,The Target Account Selling Group Ltd,1
2014,The White Hag Brewing Co Limited,1
2014,The Woodford Dolmen Hotel Ltd,1
2014,The Yoga Hub,1
2014,Thomas Whelehan,1
2014,Threads & Beauty Ltd,1
2014,Three Q Temps Limited,1
2014,Three Rock Rovers Hockey Club,1
2014,Three Stars Pvt Limited,1
2014,Thru The Green Coffee Company Limited,1
2014,Thsd Limited,1
2014,Tianfu Limited,1
2014,Tico Group Ltd.,1
2014,Tifco Ltd,1
2014,Tim Mackey,1
2014,Timothy Harrington,2
2014,Tip Taverns Limited,1
2014,Tlc Health Services Ltd,25
2014,Tli Group Limited,1
2014,Tmf Management (Ireland) Limited,1
2014,Tokyo Electron Europe Limited - Irish Branch,21
2014,Top Security Limited,1
2014,Torry Harris Business Solutions (Europe) Limited,2
2014,Total Retail Control Ltd,1
2014,Toyoko Inn International Limited,1
2014,Traditional Meat Company Ireland,5
2014,Transaero Engineering Ireland Limited,1
2014,Transas Ltd Ireland,1
2014,Transitions Optical Inc.,1
2014,Tricel (Killarney),1
2014,Trinity Fund Administration Ltd,1
2014,Tripadvisor Ireland Limited,8
2014,True Blue Computing Limited,1
2014,Trustev Ltd.,1
2014,Tullow Oil Ltd,1
2014,Tweekaboo Ltd,1
2014,Twitter International Company,12
2014,Tz Lin And Xu Ltd,1
2014,Ucd,27
2014,Udemy Ireland Ltd,1
2014,Uillinn Nursing Home Limited,3
2014,Ul Eagles Basketball Club,2
2014,Ulster Bank Ireland Limited,2
2014,Ulster Catering Limited T/A Eastern Balti House,1
2014,Unibottle Limited,1
2014,Unicef Ireland,1
2014,Unicredit Bank Ireland Public Limited Company,1
2014,United Technologies Research Centre Ireland Limited,2
2014,Unitedhealth Group Global Healthcare Services Limited,2
2014,University College Cork,4
2014,University Of Dublin,13
2014,University Of Limerick,13
2014,University Of Notre Dame,1
2014,Upc Communications Ireland,3
2014,Upmc Beacon Hospital Sandyford Limited,6
2014,Us Technology International Private Ltd,2
2014,Valentia Technologies Ltd,1
2014,Validant Consulting Limited,3
2014,Vallardes Trading Limited,1
2014,Valli Software Solutions Ltd,2
2014,Value Food Ltd,1
2014,Van Tibolli Beauty Limited,1
2014,Vantage Resources Ltd,2
2014,Vce Technology Solutions Limited,5
2014,Vedanta Lisheen Mining Ltd,2
2014,Vernon Restaurant Limited,2
2014,Version I Software,2
2014,Vesta Payments Solutions Limited,1
2014,Vgl Support Services Ireland Limited,1
2014,Vilicom Engineering Ltd,1
2014,Virtu Financial Ireland Limited,1
2014,Vision Consulting Ltd,1
2014,Visor Limited,3
2014,Vittalia Limited,1
2014,Viva Manila,1
2014,Vizor Limited,2
2014,Vmotion It Solutions Limited,2
2014,Vocana Limited,1
2014,Vodafone,3
2014,Vodafone Ireland Plc,1
2014,Volostar Aerofinance Limited,1
2014,Volostar Aerofinance Limtied,1
2014,Voluntary Health Insurance (Vhi),2
2014,Vordel Ltd,1
2014,W.I.C. Contracting Limited,1
2014,Ward Solutions Ltd,1
2014,Wealthtrack Software Limited,2
2014,Web Summit Services Ltd.,2
2014,Webartix International,1
2014,Webfactory Limited,2
2014,Weddingsonline.Ie Ltd,1
2014,Wells Fargo Bank International,1
2014,Weng Chye Kao,1
2014,Western Hygiene Supplies Ltd,1
2014,Western Union Payment Services Ireland Ltd,1
2014,Whirlpool Shared Services Centre Limited,1
2014,Whittl Media Limited,1
2014,Wicklow Heather Lodge Ltd,5
2014,Wicklow Wolf Brewing Company Ltd,1
2014,Willoway Nursing Home Ltd,7
2014,Wincasset Ltd,1
2014,Windsor Motors Group,1
2014,Wipro Technologies,110
2014,Wokking Holdings Limited,1
2014,Wonga Technology Ltd,2
2014,Workday Limited,10
2014,Worldwide Flight Services (Ireland) Ltd,1
2014,Wwte Travel Ltd,1
2014,X-Celeprint Limited,3
2014,Xanadu Consultancy Ltd,4
2014,Xeon Dental Services Limited,1
2014,Xetec Limited,1
2014,Xiu Lan Hotels Ltd,1
2014,Xtech Fab Ready Solutions Europe Limited,10
2014,Y.M.C.A. Cricket Club,2
2014,Yahoo! Emea Limited,2
2014,Yarguf Ltd,2
2014,Yelp Ireland Limited,3
2014,Yelsea Ltd,1
2014,Ymca Hockey Club,2
2014,Yoon Phin Chew T/A Wau Asian Cuisine,2
2014,You Fang Chen / Kundi Li / Yurong Chen,1
2014,You Get It Back Ltd,3
2014,Yvonne Nestor,1
2014,Zaika (Food) Ltd T/A Jaipur,1
2014,Zappy Ltd,1
2014,Zarina Ltd T/A Jaipur,1
2014,Zazzle Ireland,1
2014,Zendesk International Limited,4
2014,Zenith Technologies,8
2014,Zerogrey Ltd,1
2014,Zevas Communications Ltd,1
2014,Zimmer Orthopedics Manufacturing Limited,1
