Year,Month,Company,Total
2019,Mar,Regeneron Ireland Unlimited Company,1
2019,Mar,Relatecare Services Limited,1
2019,Mar,Resmed Data Solutions Limited,2
2019,Mar,Robert J. Kidney And Co. Limited,1
2019,Mar,Robotics And Control Ltd.,1
2019,Mar,Ronnach Teoranta,3
2019,Mar,Rosderra Irish Meats Group,1
2019,Mar,Rosebud Iot Limited,1
2019,Mar,Rothco Uc,1
2019,Mar,Rothco Unlimited Company,2
2019,Mar,Royal College Of Surgeons In Ireland,1
2019,Mar,Royal Irish Academy Of Music,1
2019,Mar,Royal Victoria Eye Ear Hospital,1
2019,Mar,Rps Group,1
2019,Mar,Rps Group Limited,2
2019,Mar,Rui City Limited,1
2019,Mar,Ryevale Nursing Services Limited,1
2019,Mar,"Saama Technologies, Inc.",1
2019,Mar,Sai Kripa Foods Limited,2
2019,Mar,Saint Louis Nursing Home Limited,1
2019,Mar,Schneider Electric Ireland Limited,1
2019,Mar,Sfdc Ireland Ltd,1
2019,Mar,Sgs Ireland Limited,1
2019,Mar,Shannagh Bay Healthcare Ltd,1
2019,Mar,Shareridge Ltd,1
2019,Mar,Sheephaven Investments Limited,1
2019,Mar,Shen Qing Ltd,1
2019,Mar,Shrewsbury House Nursing Home Ltd,1
2019,Mar,Sidero Ltd,7
2019,Mar,Sillis Green Veg Limited,4
2019,Mar,Sisu Izakaya Ltd,1
2019,Mar,Skout Secure Intelligence Emea Limited,2
2019,Mar,Slaney Foods International Uc,30
2019,Mar,Sligo University Hospital,3
2019,Mar,Smartbox Group Ltd,3
2019,Mar,Smt Fund Services (Ireland) Limited,1
2019,Mar,Soapbox Labs,1
2019,Mar,Softest Automation Solutions Limited,1
2019,Mar,Sonas Asset Holdings Limited,1
2019,Mar,Sonas Asset Holdings Ltd,1
2019,Mar,Sparantus Ltd,3
2019,Mar,Springwood Nursing Homes Limited,1
2019,Mar,Srcw Ltd,1
2019,Mar,Ss Xl Illistrin Ltd,1
2019,Mar,St. Columcille'S Hospital,1
2019,Mar,St. James Hospital,5
2019,Mar,St. Lukes Hospital,2
2019,Mar,St. Vincent'S Healthcare Group,1
2019,Mar,Stanford Woods Care Centre Limited,1
2019,Mar,Statisticamedica Ltd,1
2019,Mar,Stephen Diamond,1
2019,Mar,Steritrack Limited,1
2019,Mar,Store Computer Technology Ltd,1
2019,Mar,Storm Technology Ltd.,2
2019,Mar,Stripe Payments Europe Limited,1
2019,Mar,Stripe Technology Company Limited,2
2019,Mar,Stryker European Operations Limited,2
2019,Mar,Stryker Ireland Limited,1
2019,Mar,Subrosa Ltd,1
2019,Mar,Supply Board Electricity,1
2019,Mar,Surveymonkey Europe Unlimited Company,3
2019,Mar,Susquehanna International Group Limited,1
2019,Mar,Symantec Limited,1
2019,Mar,Synopsys International Ltd,1
2019,Mar,System Video Ltd,1
2019,Mar,T.E. Laboratories Ltd,1
2019,Mar,Tallaght West Childhood Development Initiative,1
2019,Mar,Tarrant International Transport Ltd,1
2019,Mar,Te Connectivity Ireland Limited,1
2019,Mar,Tech Mahindra Limited,1
2019,Mar,Teckro Limited,2
2019,Mar,Telnyx Ireland Limited,2
2019,Mar,Temple Street Children'S University Hospital,1
2019,Mar,Teneo Psg Ltd.,1
2019,Mar,Teradata Ireland Ltd,1
2019,Mar,The Dragon Commanders Limited,1
2019,Mar,The Fisherman'S Daughter Limited,1
2019,Mar,The Golden Bowl Chinese Take Away Ltd,1
2019,Mar,The Hills Cricket Club,1
2019,Mar,The Modern Pentathlon Association Of Ireland,1
2019,Mar,The Pc Clinics Limited,1
2019,Mar,The Vanilla Pod Eatery Blackrock Limited,1
2019,Mar,Themis Solutions (Ireland) Limited,1
2019,Mar,Threads & Beauty Ltd,1
2019,Mar,Three Ireland (Hutchison) Limited,1
2019,Mar,Thunder Road Cafe Limited,1
2019,Mar,Tiernaneill Mushrooms Limited,6
2019,Mar,Tifco Ltd,1
2019,Mar,Timepoint Ltd,1
2019,Mar,Tlc Health Services Ltd,7
2019,Mar,Toasttab Ireland Limited,2
2019,Mar,Top Range Catering T/A Dish Restaurant,1
2019,Mar,Torca Developments Limited,1
2019,Mar,Toscana,1
2019,Mar,Total Music Ltd,1
2019,Mar,Townlink Construction,1
2019,Mar,Traditional Meat Company (Ireland) Unlimited Company,5
2019,Mar,Transitions Optical Ltd,1
2019,Mar,Triangle Computer Services (Ireland) Limited,1
2019,Mar,Trilogy Technologies Ltd,2
2019,Mar,Troy It Consultancy Limited.,1
2019,Mar,Tullow Mushroom Growers Ltd.,10
2019,Mar,Twitter International Company,1
2019,Mar,U.S. Direct E-Commerce Limited,1
2019,Mar,United Advertising Group Limited,1
2019,Mar,United Language Group Limited,1
2019,Mar,University College Dublin,1
2019,Mar,University Hospital Limerick,6
2019,Mar,University Hospital Waterford,2
2019,Mar,Urban Brewing Limited,1
2019,Mar,Valiance Partners Europe Ltd.,1
2019,Mar,Version 1 Software,4
2019,Mar,Virgin Media Ireland Limited,4
2019,Mar,Viridian Energy Limited,1
2019,Mar,Volkswagen Financial Services Ireland Ltd,1
2019,Mar,Voysis Limited,1
2019,Mar,Wabisabi Restaurant Limited,1
2019,Mar,Waman Yip,1
2019,Mar,Wb Gaming Limited,1
2019,Mar,Westbourne It Global Services Ltd,1
2019,Mar,Wexford General Hospital,3
2019,Mar,Wilson Architects Limited,1
2019,Mar,Wipro Limited,10
2019,Mar,Wipro Limited - Irish Branch,2
2019,Mar,Wok-U-Like Inn Chinese Takeaway Limited,1
2019,Mar,Workday Limited,2
2019,Mar,Wp Engine Ireland Limited,1
2019,Mar,Xilinx Ireland Unlimited Company,3
2019,Mar,Y.M.C.A. Cricket Club,1
2019,Mar,Ying Nan Limited,1
2019,Mar,Yuk Pang Christopher Ling,2
2019,Mar,Zao Fusion Limited,1
2019,Mar,Zendesk International Limited,1
2019,Mar,Zenith Technologies Limited,6
2019,Mar,Ziff Davis Ireland Limited,1
2019,Apr,3D4Medical Limited,2
2019,Apr,Abbeylands Nursing Home Alzheimer'S Unit Ltd,1
2019,Apr,Accenture Global Solutions Limited,2
2019,Apr,Accenture Limited,22
2019,Apr,Accucolour Limited,1
2019,Apr,Adelaide & Meath Hospital Inc The National Children'S Hospital,12
2019,Apr,Adelaide Stores Ltd,1
2019,Apr,Adobe Systems Software Ireland Ltd,1
2019,Apr,Advanced Manufacturing Control Systems Limited,1
2019,Apr,Advansoft Technologies Limited,1
2019,Apr,Aebe Limited,2
2019,Apr,Aecom Ireland Limited,1
2019,Apr,Aercap Ireland Limited,1
2019,Apr,Ag Infoceuticals Technology Ltd,1
2019,Apr,Aig Europe Sa,1
2019,Apr,Airtel Atn Limited,1
2019,Apr,Akari Software Limited,2
2019,Apr,Alexion Pharmaceuticals Inc,1
2019,Apr,Allianz Technology Se,1
2019,Apr,Alucraft Ltd.,1
2019,Apr,Amazon Data Services Ireland Ltd,8
2019,Apr,Amazon Web Services Emea Sarl,11
2019,Apr,Amdocs Software Systems Limited,7
2019,Apr,Analog Devices International Unlimited Company,7
2019,Apr,Anglo Beef Processors Ireland,1
2019,Apr,Anglo Beef Processors Ireland Unlimited Company,17
2019,Apr,Ankhang Ltd,1
2019,Apr,Anvik Company Ltd,2
2019,Apr,Apple Distribution International,2
2019,Apr,Applied Communications (Ireland) Limited,1
2019,Apr,Aptiv Global Operations Ltd,1
2019,Apr,Aptvision Limited,1
2019,Apr,Article 27 Representatives Limited,1
2019,Apr,Asahi Concepts Limited,1
2019,Apr,Aspen Pharma Ireland Limited,1
2019,Apr,Avaya International Sales Limited,3
2019,Apr,Avolon Aerospace Leasing Limited,1
2019,Apr,Awp Health & Life Sa,1
2019,Apr,Bailey Seafoods Limited,1
2019,Apr,Bainistiocht Àras Ghaoth Dobhair Teoranta,1
2019,Apr,Bank Of America Merrill Lynch International Dac,6
2019,Apr,Bank Of Ireland Group Plc,5
2019,Apr,Bank Of Montreal Ireland Plc,3
2019,Apr,Banta Global Turnkey Limited,1
2019,Apr,Barclays Bank Ireland Plc,4
2019,Apr,Baxter Shared Services And Competencies Ltd,1
2019,Apr,Bdo,1
2019,Apr,Beacon Hospital Sandyford Ltd,1
2019,Apr,Bearingpoint Ireland,4
2019,Apr,Beaumont Hospital,10
2019,Apr,Becton Dickinson Research Centre Ireland Ltd,2
2019,Apr,Bellurgan Precision Engineering Ltd,1
2019,Apr,Belmont Care Limited,2
2019,Apr,Benetel Limited,1
2019,Apr,Berkley Recruitment (Group) Limited,1
2019,Apr,Bhagyashree It Solutions Limited,1
2019,Apr,Bijenderi Adhikari,1
2019,Apr,Biomarin International Limited,1
2019,Apr,Blackrock Clinic,1
2019,Apr,Blue Cow Technologies Limited,2
2019,Apr,Blue Face Ltd T/A Blueface,1
2019,Apr,Bluebell Care Ltd,2
2019,Apr,Bluepoint Pharmaceuticals Laboratories Company,1
2019,Apr,Bon Secours Health System Clg,2
2019,Apr,Bord Gais Energy Ltd,1
2019,Apr,Boston Scientific Ireland Limited,1
2019,Apr,Boulder Media Ltd,3
2019,Apr,Bridgecastle Information Management Ltd,1
2019,Apr,Bridhaven Nursing Home Unlimited Company,2
2019,Apr,Brookhaven Nursing Home Ltd,1
2019,Apr,Brown Bag Films Unlimited Company,3
2019,Apr,Brown Brothers Harriman Trustee Services (Ireland) Limited,1
2019,Apr,Bt Communications Ireland Limited,1
2019,Apr,Burren College Of Art Limited,1
2019,Apr,Bxfld Limited,1
2019,Apr,Byrne Morrin Ltd,1
2019,Apr,Caci Non-Life Designated Activity Company,1
2019,Apr,Cainthus Ireland Ltd,1
2019,Apr,Candela Healthcare Ltd,1
2019,Apr,Capgemini Ireland Ltd,9
2019,Apr,Carechoice Ballynoe Limited,1
2019,Apr,Carechoice Malahide Road Limited,1
2019,Apr,Castle Rook Limited,1
2019,Apr,Castlebridge Manor Private Clinic Ltd,1
2019,Apr,Cavan General Hospital,7
2019,Apr,Cg Power Systems Ireland Limited,1
2019,Apr,Cheng Keong Chong,1
2019,Apr,Chillistore Technologies Ltd.,1
2019,Apr,Chip Electronic Services Limited,1
2019,Apr,Circle Internet Financial Trading Company Limited,1
2019,Apr,Circle K Procurement And Brands Limited,3
2019,Apr,Citadel Securities Gcs (Ireland) Limited,1
2019,Apr,Citibank Europe Plc,1
2019,Apr,Citidwell Homes Limited,1
2019,Apr,Ck Computer Support Limited,1
2019,Apr,Clara Nursing Home Ltd.,1
2019,Apr,Clavis Technology Ltd,1
2019,Apr,Client Solutions Ltd,1
2019,Apr,Clifton Scannell Emerson Associates Ltd,2
2019,Apr,Clontarf Hospital,3
2019,Apr,Cmb Financial Leasing (Ireland) Limited,1
2019,Apr,Cnooc Petroleum Europe Limited,2
2019,Apr,Codec-Dss Limited,5
2019,Apr,Cognizant Technology Solutions Ireland Limited,13
2019,Apr,Commissioning Agents Ireland Ltd.,1
2019,Apr,Communicare Agency Ltd,1
2019,Apr,Connaught Electronics Limited,1
2019,Apr,Connolly Hospital,1
2019,Apr,Cooksgrove Limited,1
2019,Apr,Coolmine Healthcare Limited,1
2019,Apr,Cork University Hospital,1
2019,Apr,Costern Unlimited Company,1
2019,Apr,Cowper Care Centre Dac,1
2019,Apr,Cp Leisure Ltd,1
2019,Apr,Credit Suisse Ag Dublin Branch,1
2019,Apr,Daktronics Ireland Co. Limited,1
2019,Apr,Dargleglade Limited,1
2019,Apr,Datapac Unlimited,1
2019,Apr,David Fun Max Ltd.,1
2019,Apr,Davis Events Limited,1
2019,Apr,Dawn Meats Ireland,69
2019,Apr,Dbfl Consulting Engineers,1
2019,Apr,Decawave Limited,1
2019,Apr,Deloitte Ireland Llp,8
2019,Apr,Deloitte Ireland Llp T/A Deloitte Ireland,3
2019,Apr,Dfor Taverns Ltd,1
2019,Apr,Diamond Glass Limited,1
2019,Apr,Digit Game Studios Ltd,1
2019,Apr,Dita Eyewear Europe Limited,1
2019,Apr,Donegal Meat Processors,12
2019,Apr,Doter Ltd,1
2019,Apr,Drimbawn Mushrooms Ireland Unlimited Company,9
2019,Apr,Eastway Remote Monitoring Ltd,2
2019,Apr,Eaton Industries (Ireland) Limited,1
2019,Apr,Ebay Europe Services Limited,1
2019,Apr,Edc Design Engineering Consultants Ltd.,1
2019,Apr,Edi Factory Ltd,1
2019,Apr,Eircom Ltd,1
2019,Apr,Elephants Don'T Forget Limited,1
2019,Apr,Eli Lilly Kinsale Limited,1
2019,Apr,Elite Quality Meats Limited,2
2019,Apr,Emerson Process Management Limited,2
2019,Apr,Emmet'S Kitchen Limited,1
2019,Apr,Environmental Systems Research Institute Ireland Limited,1
2019,Apr,Ept Irl Ltd,1
2019,Apr,Equifax Technology (Ireland) Limited,2
2019,Apr,Equinox Enox Solutions Limited,1
2019,Apr,Ernst & Young,7
2019,Apr,Euro Care Healthcare Limited,1
2019,Apr,Executive Lets Eat In,4
2019,Apr,Exyte Northern Europe Limited,2
2019,Apr,Ezetop Limited,1
2019,Apr,Facebook Ireland Limited,27
2019,Apr,Farm Relief Services Network,1
2019,Apr,Farm Solutions Ltd,5
2019,Apr,Fatt Loong Chai,2
2019,Apr,Fineos Corporation Uc,2
2019,Apr,Fireeye Ireland Limited,1
2019,Apr,Fisc Ireland Ltd.,3
2019,Apr,Fitbit International Limited,1
2019,Apr,Fitzmaurice'S Medical Hall Limited,1
2019,Apr,Foodmarble Digestive Health Ltd,1
2019,Apr,"Front Line, The International Foundation For The Protection Of Human Rights Defenders",1
2019,Apr,Fáisc Miotail Eireann Teoranta,1
2019,Apr,G & T Gallen Ltd,1
2019,Apr,Galway Clinic Doughiska Limited,1
2019,Apr,Galway University Hospital,17
2019,Apr,Gary Gavigan,1
2019,Apr,Gas Analysis Services Ltd,1
2019,Apr,Genpact Ireland Private Limited,1
2019,Apr,Global Gcs Consulting Limited,2
2019,Apr,Globe Technical Services Limited,7
2019,Apr,Google Ireland Limited,23
2019,Apr,Grant Thornton,2
2019,Apr,Green Pasture Meat Processors Limited,2
2019,Apr,Greysal Restaurants Ltd,1
2019,Apr,Grifols Worldwide Operations Limited,1
2019,Apr,Guidewire Software (Ireland) Limited,4
2019,Apr,Guinness Storehouse Limited,1
2019,Apr,Hamilton Park Care Centre Limited,1
2019,Apr,Hanrahan Dairies Limited,1
2019,Apr,Hcl (Ireland) Information Systems Limited,16
2019,Apr,Hmh Ip Company,1
2019,Apr,Hse Service Executive (Cho 5),4
2019,Apr,"Huawei Technologies (Ireland) Co., Ltd",5
2019,Apr,Hubspot Ireland Ltd,2
2019,Apr,Ian Sports Business Limited,2
2019,Apr,Ibm Global Services Limited,1
2019,Apr,Icon Clinical Research Ltd,1
2019,Apr,Iconik Europe Gmbh,1
2019,Apr,Infinite Technology Ltd,1
2019,Apr,Informatica Ireland Emea Unlimited Company,5
2019,Apr,Infosys Bpm Limited,12
2019,Apr,Integrity Communications Limited,2
2019,Apr,Intel Ireland Limited,1
2019,Apr,Intel Research & Development Ireland Ltd,1
2019,Apr,Internal Results (Ireland) Ltd,1
2019,Apr,Ionic Consulting Limited,1
2019,Apr,Irish Country Meats (Sheepmeat) Unlimited,2
2019,Apr,Irish Life Group Services Limited,1
2019,Apr,J.P. Morgan Bank (Ireland) Public Limited Company,2
2019,Apr,Jacobs Anderson Ltd,1
2019,Apr,Jacobs Engineering Ireland Ltd,3
2019,Apr,Jaguar Land Rover Ireland (Services) Limited,7
2019,Apr,Janssen Sciences Ireland Uc,1
2019,Apr,Jb Barry And Partners Limited,1
2019,Apr,Jet Engineering Technology Limited,1
2019,Apr,Jsl Group Ltd,1
2019,Apr,Kavanagh Meats Enniscorthy Ltd,2
2019,Apr,Kellogg Europe Trading Limited,2
2019,Apr,Kepak Athleague Unlimited Company,3
2019,Apr,Kepak Cork Unlimited Company,10
2019,Apr,Kepak Longford Unlimited Company,6
2019,Apr,Khawaja Muhammad Asif Ansari,1
2019,Apr,Kildare Chilling Company,24
2019,Apr,Kinara Restaurant Limited,1
2019,Apr,Kinara Restaurant Ltd,1
2019,Apr,Kingsbridge Private Hospital Sligo Ltd,1
2019,Apr,Kinsealy Property Unlimited Company,1
2019,Apr,Kostal Ireland Gmbh,1
2019,Apr,Kpmg,6
2019,Apr,Kroll Bond Rating Agency Europe Limited,1
2019,Apr,Kusum Foods Limited,1
2019,Apr,Kyoto Street Food Ltd,1
2019,Apr,Leo Dunne,6
2019,Apr,Leo Laboratories Ltd T/A Leo Pharma,1
2019,Apr,Letterkenny University Hospital,3
2019,Apr,Lexisnexis Risk Solutions (Europe) Limited,1
2019,Apr,Liberty Seguros Compania De Seguros Y Reaseguros S.A.,3
2019,Apr,Liffey College Limited,1
2019,Apr,Link Asi Limited,1
2019,Apr,Linkedin Ireland Unlimited Company,9
2019,Apr,Lionbridge International Unlimited Company,1
2019,Apr,Lm Ericsson Limited,3
2019,Apr,Lmr Restaurant (Cork) Limited,1
2019,Apr,Lmr Restaurant (Dublin) Limited,1
2019,Apr,Localeyes Ltd,1
2019,Apr,Loeasy Technology Limited,1
2019,Apr,Long Doan,1
2019,Apr,Lufthansa Technik Shannon Ltd,1
2019,Apr,Lunar Concepts Ltd.,1
2019,Apr,Lyne Chemicals Limited,1
2019,Apr,Mageracloone Mushrooms Limited,3
2019,Apr,Maher Doona Spillane Unlimited Company,1
2019,Apr,Mainstream Renewable Power Limited,1
2019,Apr,Malahide Cricket Club,1
2019,Apr,Maples Fiduciary Services (Ireland) Limited,1
2019,Apr,Markforged Ireland 3D Printing Ltd,3
2019,Apr,Masala Home Limited,1
2019,Apr,Masu Catering Limited,1
2019,Apr,Mater Misericordiae University Hospital,1
2019,Apr,Mater Private Hospital,3
2019,Apr,Mathworks Limited,1
2019,Apr,Matthew Ryan,1
2019,Apr,Mayo University Hospital,2
2019,Apr,Mazars,2
2019,Apr,Mc Kenna Mushrooms Limited,1
2019,Apr,Mcdermott Laboratories Limited,1
2019,Apr,Mcf Catering Ltd,1
2019,Apr,Memjet Technology Limited,1
2019,Apr,"Mental Health Services, Cork And Kerry",1
2019,Apr,Merchandising Technologies Ireland Ltd.,2
2019,Apr,Mercy University Hospital,2
2019,Apr,Meridien Landmark Limited,1
2019,Apr,Meridien Oneast Limited,1
2019,Apr,Merrion Cricket Club,1
2019,Apr,Metlife Services Eeig,1
2019,Apr,Microsoft Ireland Operations Limited,3
2019,Apr,Microsoft Ireland Research,1
2019,Apr,Midland Regional Hospital,1
2019,Apr,Mk Human Resources,1
2019,Apr,Mobacar Limited,1
2019,Apr,Mobil Information Systems Ltd,1
2019,Apr,Monsoon Software Consulting (Ireland) Ltd,1
2019,Apr,Mowlam Healthcare Services Unlimited Company,2
2019,Apr,Mr Changping Wang,1
2019,Apr,Msd International Gmbh,1
2019,Apr,Mufg Fund Services (Ireland) Limited,4
2019,Apr,Mulligans Of Sandymount Ltd.,1
2019,Apr,Mullingar Regional Hospital,3
2019,Apr,Mulranny Day Centre Housing Co. Ltd,1
2019,Apr,Mylan Teoranta,1
2019,Apr,Naas General Hospital,2
2019,Apr,National Co-Operative Farm Relief Services,15
2019,Apr,National Pen Promotional Products Ltd,2
2019,Apr,Natus Manufacturing Limited,1
2019,Apr,Nazareth House,2
2019,Apr,Nazereth House Mallow,1
2019,Apr,Nbc Global Finance,1
2019,Apr,Newcastlewest Nursing Home,1
2019,Apr,Niit Technologies,1
2019,Apr,Northern Trust Management Services (Ireland) Ltd,1
2019,Apr,Norty Ltd,1
2019,Apr,Norwood Nursing Home Ltd,1
2019,Apr,Novartis Ireland Limited,5
2019,Apr,Ntt Data Services Ireland Limited,3
2019,Apr,Nutricia Infant Nutrition Ltd,1
2019,Apr,O Reilly Bros Ltd,1
2019,Apr,O'Flynn Meats Gracedieu Unlimited,1
2019,Apr,O'Hara Engineering Services Limited,2
2019,Apr,Ocuco Limited,1
2019,Apr,Omega Nursing Home Ltd,1
2019,Apr,Omnipay Limited,5
2019,Apr,Openjaw Technologies,1
2019,Apr,Opensky Data Systems Ltd,1
2019,Apr,Oracle Emea Limited,2
2019,Apr,Oracle Financial Services Software Bv,1
2019,Apr,Oradeo Recruitment Limited,1
2019,Apr,Orbis Labsystems Services Ltd,1
2019,Apr,Oriel Tip Limited,2
2019,Apr,Orwell House Limited,1
2019,Apr,Ougham House Ltd T/A Baileys Nursing Home,1
2019,Apr,Our Lady Of Lourdes Hospital,9
2019,Apr,Our Lady'S Children'S Hospital,2
2019,Apr,Our Lady'S Hospital Navan,3
2019,Apr,Paciv Europe Ltd,1
2019,Apr,Parke House Nursing Home Limited,3
2019,Apr,Permanent Tsb Plc,1
2019,Apr,Pharmaconex Limited,1
2019,Apr,Phonovation Ltd,1
2019,Apr,Pinterest Europe Limited,1
2019,Apr,Plannet21 Communications Limited,1
2019,Apr,Plannet21 Communications Ltd.,1
2019,Apr,Pomo Search Limited,2
2019,Apr,Portiuncula University Hospital,3
2019,Apr,Pramerica Systems Ireland Limited,3
2019,Apr,Pricewaterhousecoopers,6
2019,Apr,Provident C.R.M. Limited,1
2019,Apr,Pudaxa Limited,1
2019,Apr,R & Aarna Catering Ltd.,1
2019,Apr,Ramji Limited,1
2019,Apr,Randor Computers Limited,1
2019,Apr,Refresh Hospitality Christchurch Limited,1
2019,Apr,Regeneron Ireland Unlimited Company,1
2019,Apr,Rent The Runway Ltd.,1
2019,Apr,Resilience Heathcare,2
2019,Apr,Rockbrook Engineering Limited,1
2019,Apr,Rosderra Irish Meats Group,2
2019,Apr,Rosderra Irish Meats Group Uc,1
2019,Apr,Rothco Unlimited Company,1
2019,Apr,Rotunda Hospital,5
2019,Apr,Rps Group Limited,1
2019,Apr,Rubicoin Ltd.,1
2019,Apr,Rush Cricket Club,1
2019,Apr,Ryanair Dac,2
2019,Apr,S P Global Ratings Europe Ltd,1
2019,Apr,Saint Gobain Construction Products Ireland Limited,1
2019,Apr,Saint John Of God Hospital,1
2019,Apr,Sampa Foods Limited,1
2019,Apr,Sap Service And Support Centre (Ireland) Limited,3
2019,Apr,Saville Beverage Management Limited,1
2019,Apr,Schneider Electric Ireland Limited,1
2019,Apr,Seabridge Liner Agencies Limited,1
2019,Apr,Sfdc Ireland Ltd,3
2019,Apr,Shareridge Utilities Ltd,1
2019,Apr,Sheephaven Investments Limited,1
2019,Apr,Shopify International Limited,1
2019,Apr,Sidero Ltd,2
2019,Apr,Simteractive Limited,1
2019,Apr,Sisters Of Charity Of The Incarnate Word,1
2019,Apr,Slaney Foods International Uc,52
2019,Apr,Sligo University Hospital,4
2019,Apr,Smartbox Group Ltd,1
2019,Apr,Smurfit Kappa Services Limited,1
2019,Apr,South Tipperary General Hospital,2
2019,Apr,Sparantus Ltd,2
2019,Apr,Srcw Ltd,2
2019,Apr,St Vincents Healthcare Group,1
2019,Apr,St. James Hospital,3
2019,Apr,St. Lukes Hospital,4
2019,Apr,St. Vincent'S Healthcare Group,1
2019,Apr,Stanwood Medical Services Ltd,1
2019,Apr,Staunton Foods Ltd.,5
2019,Apr,Storey Broe Nursing Services,1
2019,Apr,Storm Technology Ltd.,1
2019,Apr,Stripe Payments Europe Limited,1
2019,Apr,Stripe Technology Company Limited,1
2019,Apr,Stryker Ireland Limited,2
2019,Apr,Sturdy Products Limited,1
2019,Apr,Suntask Solar Ireland Limited,2
2019,Apr,Supply Board Electricity,1
2019,Apr,Sword Medical Unlimited Company,1
2019,Apr,Swords Laboratories,1
2019,Apr,Sysxnet Ltd,1
2019,Apr,Takumi Precision Engineering Limited,2
2019,Apr,Tan Chun Limited,1
2019,Apr,Td Global Finance Unlimited Company,1
2019,Apr,Tekenable Limited,1
2019,Apr,Tekhnopak Manufacture Ltd,1
2019,Apr,Temple Street Children'S University Hospital,2
2019,Apr,The Berry Farm Ltd,3
2019,Apr,The E.I. Unlimited Company,1
2019,Apr,The Health Products Regulatory Authority (Hpra),1
2019,Apr,The National Ballet Of Ireland,1
2019,Apr,The National Maternity Hospital,3
2019,Apr,The Rotunda Foundation,1
2019,Apr,Thg Aviation Ireland Limited,1
2019,Apr,Thompson Project Management Ltd,1
2019,Apr,Three Ireland (Hutchison) Limited,2
2019,Apr,Timothy Harrington,1
2019,Apr,Tlc Health Services Ltd,2
2019,Apr,Toasttab Ireland Limited,1
2019,Apr,Torry Harris Business Solutions (Europe) Limited,1
2019,Apr,Towers Watson (Ireland) Limited,1
2019,Apr,Townlink Construction,1
2019,Apr,Traditional Meat Company (Ireland) Unlimited Company,7
2019,Apr,Travelport Digital Limited,1
2019,Apr,Truata Limited,1
2019,Apr,Tullow Mushroom Growers Ltd.,1
2019,Apr,U.S. Direct E-Commerce Limited,1
2019,Apr,University College Dublin,1
2019,Apr,University Hospital Kerry,3
2019,Apr,University Hospital Limerick,3
2019,Apr,University Hospital Waterford,5
2019,Apr,University Of Dublin,1
2019,Apr,University Of Limerick,1
2019,Apr,Vectra Networks Ireland,1
2019,Apr,Vela Games Limited,1
2019,Apr,Vela Studios Limited,1
2019,Apr,Veritas Storage (Ireland) Limited,1
2019,Apr,Verizon Connect Ireland Limited,3
2019,Apr,Vernon Stores Ltd T/A Vernon Catering,1
2019,Apr,Vgl Support Services Ireland Limited,1
2019,Apr,Vhi Group Services Dac,1
2019,Apr,Viatel Ireland Limited,1
2019,Apr,Virgin Media Ireland Limited,1
2019,Apr,Virtustream Ireland Limited,1
2019,Apr,Vitalograph (Ireland) Limited,1
2019,Apr,Vmware International Ltd,2
2019,Apr,War Ducks Ltd,1
2019,Apr,Ward Solutions Ltd,1
2019,Apr,Wells Fargo Bank International,1
2019,Apr,Welocalise Limited,1
2019,Apr,Wexford General Hospital,1
2019,Apr,Willoway Nursing Homes Ltd,2
2019,Apr,Wipro Limited,6
2019,Apr,Wipro Limited - Irish Branch,14
2019,Apr,Wipro Outsourcing Services (Ireland)Ltd.,1
2019,Apr,Workday Limited,2
2019,Apr,Ws Atkins Ireland Limited,1
2019,Apr,Wwte Travel Ltd,1
2019,Apr,Xilinx Ireland Unlimited Company,1
2019,Apr,Yamamori Izakaya Ltd,2
2019,Apr,Zendesk International Limited,1
2019,Apr,Zenith Technologies Limited,3
2019,Apr,Ziff Davis Ireland Limited,1
2019,Apr,Zinopy Limited,1
2019,Apr,Zoetis Belgium S.A. (Irish Branch),1
2019,May,3D4Medical Limited,1
2019,May,A2B Living Ltd,1
2019,May,Abbey Glebe 3-D Dental Vision Limited,1
2019,May,Abbeybreaffy Nursing Home Ltd,1
2019,May,Abbvie Ireland Nl Bv,1
2019,May,Abhann Productions Ltd,5
2019,May,Accenture Global Solutions Limited,5
2019,May,Accenture Limited,34
2019,May,Activision Blizzard Ireland Ltd,2
2019,May,Adalma Ltd.,1
2019,May,Adaptive Hvm Limited,1
2019,May,Adelaide & Meath Hospital Inc The National Children'S Hospital,8
2019,May,Affidea Diagnostics Ireland Limited,2
2019,May,Aid Technology Ltd,1
2019,May,Aidan Doherty Transport Ltd,1
2019,May,Aig Europe Sa,1
2019,May,Airborne Capital Limited,1
2019,May,Alchemy Media Opco Ltd,1
2019,May,Alliance Medical Diagnostic Imaging Ltd,1
2019,May,Allianz Plc,3
2019,May,Amazon Cs Ireland Ltd,2
2019,May,Amazon Data Services Ireland Ltd,11
2019,May,Amazon Web Services Emea Sarl,15
2019,May,Amdocs Software Systems Limited,4
2019,May,Amgen Technology (Ireland) Unlimited Company,2
2019,May,Ammeon Ltd,2
2019,May,Analog Devices International Unlimited Company,1
2019,May,Anglo Beef Processors Ireland Unlimited Company,1
2019,May,Apple Distribution International,6
2019,May,Apple Operations Europe,1
2019,May,Applied Communications (Ireland) Limited,2
2019,May,Arista Networks Limited,1
2019,May,Arkphire Ireland Limited,1
2019,May,Arvoia Limited,1
2019,May,Ashbourne Meats Roscrea,1
2019,May,Ashley Catering Limited,1
2019,May,Aspiegel Limited,1
2019,May,Autodesk Ireland Operations Limited,1
