Year,Month,Company,Total
2023,Mar,Amneal Ireland Limited,1.0
2023,Mar,An Riocht Marble And Granite Limited,1.0
2023,Mar,Anabio Technologies,1.0
2023,Mar,Analog Devices International Unlimited Company,7.0
2023,Mar,Analog Digital Security Systems Ltd,1.0
2023,Mar,Ap Controls Limited,1.0
2023,Mar,Apex Fund Company Services Limited,1.0
2023,Mar,Apple Distribution International Limited,1.0
2023,Mar,Apple Operations International Limited,1.0
2023,Mar,Applewood Homecare Ltd,5.0
2023,Mar,Applied Materials Ireland Limited,19.0
2023,Mar,Applus Inspection Services Ireland Ltd,48.0
2023,Mar,Aptiv Global Operations Limited,4.0
2023,Mar,Ara Advisers (Ie) Limited,1.0
2023,Mar,Aras Mhuire Nursing Home,2.0
2023,Mar,Ard Na Rì Nursing Home,1.0
2023,Mar,Arista Technology Ireland Unlimited Company,1.0
2023,Mar,Arisu Korean Restaurant Limited,1.0
2023,Mar,Arkphire Networks Limited,1.0
2023,Mar,Arlo Technologies International Limited,1.0
2023,Mar,Arnotree Limited,10.0
2023,Mar,Aro Cumarsaid Teoranta,1.0
2023,Mar,Arriello Ireland Limited,1.0
2023,Mar,Ashbourne Tiny Tots Creche Montessori Limited,1.0
2023,Mar,Ashgrove Wholesale Ltd,1.0
2023,Mar,Ashlawn Nursing Home Limited,1.0
2023,Mar,Ashleigh Breeders Ltd,1.0
2023,Mar,Ashley Catering Limited,1.0
2023,Mar,Asian Food Hub Limited,3.0
2023,Mar,Asim Sattar,1.0
2023,Mar,Asm Service Support Ireland Limited,5.0
2023,Mar,Asml Ireland Limited,1.0
2023,Mar,Asora Technologies Ltd.,1.0
2023,Mar,Aspiegel Public Limited Company,1.0
2023,Mar,Aspiracon Ltd,1.0
2023,Mar,Astellas Ireland Ltd,1.0
2023,Mar,Astrazeneca Pharmaceuticals (Ireland) Designated Activity Company,1.0
2023,Mar,Athlone Pharmaceuticals Limited,1.0
2023,Mar,Athlunkard Nursing Home Limited,1.0
2023,Mar,Atlantach Technical Services,1.0
2023,Mar,Atlantic Flight Training Limited,1.0
2023,Mar,Atlantic Projects Company Limited,7.0
2023,Mar,Atlantic Troy Limited,1.0
2023,Mar,Autodesk Ireland Operations Unlimited Company,2.0
2023,Mar,Automation Design & Installation (Ireland) Ltd,1.0
2023,Mar,Avanade Ireland Limited,2.0
2023,Mar,Avec Logistics (Ireland) Limited,1.0
2023,Mar,Aveo Foods Limited,1.0
2023,Mar,Avista Clg,2.0
2023,Mar,Avolon Aerospace Leasing Limited,1.0
2023,Mar,Awp Health & Life Sa,1.0
2023,Mar,Azan Checkout Limited,1.0
2023,Mar,B.Braun Medical Ltd,1.0
2023,Mar,Backloading Transport Services Ltd,2.0
2023,Mar,Ballincaorigh Ltd,1.0
2023,Mar,Ballincurrig Care Centre Ltd,5.0
2023,Mar,Ballyfaddock Farm Ltd,1.0
2023,Mar,Ballyglass Farm Limited,1.0
2023,Mar,Ballyhandle Farm Limited,1.0
2023,Mar,Ballyhavil Limited,1.0
2023,Mar,Ballylangadon Dairy Farm Ltd,1.0
2023,Mar,Ballymakeigh Farm Ltd,1.0
2023,Mar,Ballymore Farms Ltd,1.0
2023,Mar,Banach Technology Limited,1.0
2023,Mar,Bank Of America Europe Dac,6.0
2023,Mar,Bank Of Ireland Group Plc,6.0
2023,Mar,Bantry General Hospital,1.0
2023,Mar,Barclays Bank Ireland Plc,3.0
2023,Mar,Bare Concepts Limited,1.0
2023,Mar,Barrett Mahony Consulting Engineers Limited,1.0
2023,Mar,Barringtons Mri Limited,1.0
2023,Mar,Bartra Op Co (Northwood Nh) Limited,3.0
2023,Mar,Bartra Opco (Beaumont Nh) Limited,4.0
2023,Mar,Bartra Opco No.1 Limited,2.0
2023,Mar,Bdo Talent Management Limited,1.0
2023,Mar,Beacon Hospital Sandyford Ltd,9.0
2023,Mar,Beaumont Hospital,28.0
2023,Mar,Beaumont Residential Care Limited,1.0
2023,Mar,Beech Lodge Care Facility Ltd,5.0
2023,Mar,Beechfield Manor Nursing Home Limited,3.0
2023,Mar,Bel Power Solutions Ireland Limited,1.0
2023,Mar,Berona Limited,2.0
2023,Mar,Bewley'S Cafe Grafton Street Limited,2.0
2023,Mar,Bill Twomey,1.0
2023,Mar,Bioenergy Power Systems Limited,1.0
2023,Mar,Biosensia Limited,1.0
2023,Mar,Bishops Island Dairies Limited,1.0
2023,Mar,Bishopscourt Residential Care Ltd.,1.0
2023,Mar,Black Shamrock Limited,1.0
2023,Mar,Blacklion Produce Limited,1.0
2023,Mar,Blackrock Clinic Unlimited Company,2.0
2023,Mar,Blackrock Cottage Development Ltd,1.0
2023,Mar,Bloomfield Care Centre Clg,5.0
2023,Mar,Blue Poppy Visage Limited,1.0
2023,Mar,Bluebird Care Dublin South Limited,5.0
2023,Mar,Bmcc Energy Limited,2.0
2023,Mar,Bmd Co. Ltd,1.0
2023,Mar,Bnrg Renewables,1.0
2023,Mar,Body Life Clinic Cavan Limited,1.0
2023,Mar,Boldcrest Limited,1.0
2023,Mar,Bombay Bhappa Limited,1.0
2023,Mar,Bon Secours Health System Clg,3.0
2023,Mar,Bon Secours Health Systems,3.0
2023,Mar,Boogran Limited,3.0
2023,Mar,Boran Plastic Packaging Limited,1.0
2023,Mar,Borris Lodge Nursing Home Ltd,1.0
2023,Mar,Boston Scientific Clonmel Limited,1.0
2023,Mar,Boston Scientific Ireland Limited,2.0
2023,Mar,Boston Scientific Limited,1.0
2023,Mar,Bramleigh Lodge Nursing Home,1.0
2023,Mar,Bramley Lodge Limited,1.0
2023,Mar,Brass Fox Wicklow Limited,1.0
2023,Mar,Brassil Farms Ltd,1.0
2023,Mar,Brehon Care Ulc,3.0
2023,Mar,Bridhaven Nursing Home Limited Company,1.0
2023,Mar,Broadridge Ireland Limited,1.0
2023,Mar,Brondsway Ltd,1.0
2023,Mar,Brookfield Care Centre Limited,1.0
2023,Mar,Butler Print Limited,1.0
2023,Mar,C&K Good Food Limited,1.0
2023,Mar,Cadence Design Systems (Ireland) Limited,1.0
2023,Mar,Cahalane Brothers Limited,1.0
2023,Mar,Cahercalla Community Hospital Clg,1.0
2023,Mar,California White Services Limited,1.0
2023,Mar,Camphill Communities Of Ireland,8.0
2023,Mar,Campion Insurances Limited,1.0
2023,Mar,Canada Life Group Services Ltd,1.0
2023,Mar,Canbe Limited,1.0
2023,Mar,Cannakill Farm Limited,1.0
2023,Mar,Canon (Irl) Business Equipment Ltd.,1.0
2023,Mar,Canyon Corporate And Trust Solutions Limited,1.0
2023,Mar,Capgemini Ireland Limited,9.0
2023,Mar,Capita Customer Solutions Ltd,1.0
2023,Mar,Cappoglen Limited,2.0
2023,Mar,Carechoice (Macroom) Ltd,2.0
2023,Mar,Carechoice Ballynoe Limited,1.0
2023,Mar,Carechoice Clonakilty Limited,1.0
2023,Mar,Carechoice Dungarvan Ltd,1.0
2023,Mar,Carechoice Montenotte Limited,2.0
2023,Mar,Carechoice Swords Two Limited,8.0
2023,Mar,Carechoice Trim Limited,1.0
2023,Mar,Carelon Global Solutions Ireland Limited,1.0
2023,Mar,Carlin Consulting Limited,1.0
2023,Mar,Carlow Dental Centre (Cdc) Ltd.,1.0
2023,Mar,Carmen Ling Limited,1.0
2023,Mar,Carnalway Freight Limited,3.0
2023,Mar,Carriganog Racing Limited,1.0
2023,Mar,Carton Brothers Unlimited Company,43.0
2023,Mar,Castle Ceilings & Partitions Ltd,2.0
2023,Mar,Castleknock Kitchen Limited,1.0
2023,Mar,Cathx Ltd,1.0
2023,Mar,Cavan & Monaghan Hospital,1.0
2023,Mar,Cdb Aviation Lease Finance Dac,1.0
2023,Mar,Cdp Property And Management Limited,1.0
2023,Mar,Centric Health Primary Care Limited,1.0
2023,Mar,Cerner Ireland Limited,1.0
2023,Mar,Chainge Games Ireland Limited,1.0
2023,Mar,Chamberbrook Ltd,2.0
2023,Mar,Chanelle Pharmaceuticals Manufacturing Ltd,3.0
2023,Mar,Charles River Laboratories Ireland Ltd,2.0
2023,Mar,Chawkes Woodfired Pizza Limited,2.0
2023,Mar,Children'S Health Ireland,8.0
2023,Mar,Chimac Limited,1.0
2023,Mar,Circet Networks (Ireland) Limited,1.0
2023,Mar,Citi Bus Ltd,6.0
2023,Mar,Citibank Europe Plc,6.0
2023,Mar,Citibank N.A.,2.0
2023,Mar,Citrix Systems Ireland Limited,1.0
2023,Mar,Cj Hannon Construction Ltd,2.0
2023,Mar,Clancy Project Management Ltd,1.0
2023,Mar,Clontarf Cricket Club,2.0
2023,Mar,Cloud Intersoft Limited,3.0
2023,Mar,Cloudhight Consulting Limited,1.0
2023,Mar,Clunedarby Mushrooms,9.0
2023,Mar,Coca-Cola Hbc Ireland Limited,2.0
2023,Mar,Codec-Dss Limited,3.0
2023,Mar,Coffey Construction (I) Ltd,1.0
2023,Mar,Cognizant Technology Solutions Ireland Limited,9.0
2023,Mar,Colin Cuisine Limited,1.0
2023,Mar,Colworth Limited,1.0
2023,Mar,Commissioning Agents Ireland Ltd.,1.0
2023,Mar,Commissioning Services Limited (Csl),1.0
2023,Mar,Commonstown Racing Stables Ltd,5.0
2023,Mar,Communicare Agency Ltd,8.0
2023,Mar,Compliance Software Systems Dmo Limited,1.0
2023,Mar,Compute Systems Ltd,1.0
2023,Mar,Computer Training Specialists Limited,1.0
2023,Mar,Concentrix Cvg Ireland Limited,1.0
2023,Mar,Condon Engineering Limited,2.0
2023,Mar,Connaught Electronics Limited,9.0
2023,Mar,Connolly Hospital,2.0
2023,Mar,Connolly Meats Limited,5.0
2023,Mar,Cooksgrove Limited,1.0
2023,Mar,Cooley Nursing Home Ltd,1.0
2023,Mar,Core Computer Consultants Limited,1.0
2023,Mar,Corey Engineering Limited,1.0
2023,Mar,Corinthian Hockey Club,1.0
2023,Mar,Cork Kerry Community Healthcare,1.0
2023,Mar,Cork University Hospital,10.0
2023,Mar,Cornacrieve Mushrooms Limited,18.0
2023,Mar,Cosgrave Nursing Consultancy Ltd,1.0
2023,Mar,Costern Unlimited T/A Trinity Care,31.0
2023,Mar,Coughlan Farming Ltd,1.0
2023,Mar,Counter Products Marketing (Ireland) Limited,1.0
2023,Mar,County Waterford Farm Relief Services Limited,1.0
2023,Mar,Courtmacsherry Machinery Ltd,1.0
2023,Mar,Courtneys Lounge Bars Limited,1.0
2023,Mar,Cowper Care Centre Dac,2.0
2023,Mar,Cpl Solutions Limited,1.0
2023,Mar,Crane Worldwide Logistics Ireland Limited,1.0
2023,Mar,Cranmore Pharmacy Ltd,1.0
2023,Mar,Creative Engineering Limited,1.0
2023,Mar,Creganna Medical Ireland Limited,1.0
2023,Mar,Croft Nursing Home Ltd,2.0
2023,Mar,Crowleys Dfk Unlimited Company,1.0
2023,Mar,Cuckoo Events Limited,1.0
2023,Mar,Cullen Cleaning Unlimited Company,1.0
2023,Mar,Cully Automation Ltd,2.0
2023,Mar,Cummer Care Ltd,2.0
2023,Mar,Cup Print Unlimited,1.0
2023,Mar,Cv Homecare Solutions Ltd,3.0
2023,Mar,Cúram Altranais:Paediatric Adult Case Management Service Ltd,1.0
2023,Mar,Dairygold Co-Operative Society Limited,1.0
2023,Mar,Daniel Quinn Physiotherapy Ltd,1.0
2023,Mar,Dassault Systemes Limited,1.0
2023,Mar,David Blessington Concrete Works Limited,13.0
2023,Mar,Dawn Meats Ireland Uc,21.0
2023,Mar,Dealgan House Nursing Home Limited,2.0
2023,Mar,Deanta Global Publishing Services,1.0
2023,Mar,Decawave Limited,2.0
2023,Mar,Deerpark Nursing Home Co Ltd,2.0
2023,Mar,Delhi Gate Limited,1.0
2023,Mar,Dell Products Unlimited Company,2.0
2023,Mar,Delmec Engineering Ltd,1.0
2023,Mar,Deloitte Ireland Llp,11.0
2023,Mar,Deloitte Services Unlimited Company,1.0
2023,Mar,Dennany Reidy Associates Ltd,1.0
2023,Mar,Dept Digital Limited,2.0
2023,Mar,Designer Group Engineering Contractors Ltd,1.0
2023,Mar,Distag Qcs Limited,1.0
2023,Mar,Dncf Ltd,1.0
2023,Mar,Docusign International (Emea) Limited,1.0
2023,Mar,Dolmen Precision Fabrication Ltd.,2.0
2023,Mar,Don Lynch And Noelle O Mahony,1.0
2023,Mar,Donal Kiely,1.0
2023,Mar,Dornan Engineering Limited,1.0
2023,Mar,Dp Designpro Ltd,1.0
2023,Mar,Dp Financial Ltd.,2.0
2023,Mar,Dps Engineering & Construction Limited,3.0
2023,Mar,Dreamer Film Productions Dac,1.0
2023,Mar,Drescator Ltd,2.0
2023,Mar,"Drs Niamh Coffey, Conor Mcneice And Others",1.0
2023,Mar,Druid Software Ltd.,1.0
2023,Mar,Drunken Fish Limited,1.0
2023,Mar,Ds Charlemont Limited,1.0
2023,Mar,Dsh Catering Limited,1.0
2023,Mar,Dublin Moon Limited,1.0
2023,Mar,Dublin Simon Community,1.0
2023,Mar,Dublin Travellers Education & Development Group Clg,1.0
2023,Mar,Duggan Veterinary Supplies Ltd,1.0
2023,Mar,Dungarvan Transport Ltd,1.0
2023,Mar,Dunmurry West Care Home Ltd,1.0
2023,Mar,E & E Cairns Ltd,1.0
2023,Mar,E Search Dac,1.0
2023,Mar,E.J. Kings Bar Limited,2.0
2023,Mar,Eaglealpha Limited,1.0
2023,Mar,Eci - European Chemical Industries Limited,1.0
2023,Mar,Ecopipe (Irl) Ltd,1.0
2023,Mar,Ectiva Health Products Ltd.,1.0
2023,Mar,Edc Engineering Design Consultants Ltd.,1.0
2023,Mar,Eddie Rockets (Ireland) Limited,1.0
2023,Mar,Edwards Vacuum Technology Ireland Limited,1.0
2023,Mar,Egc Gymnastics Clg,2.0
2023,Mar,Ehealth And Disruptive Technologies,2.0
2023,Mar,Eirdata Environmental Services Limited,1.0
2023,Mar,Eirefacades Limited,1.0
2023,Mar,Eirgrid Plc,5.0
2023,Mar,Eirsolz Limited,1.0
2023,Mar,Electricity Exchange Dac,3.0
2023,Mar,Electricity Supply Board,4.0
2023,Mar,Elements Gs Limited,1.0
2023,Mar,Eli Lilly Kinsale Limited,2.0
2023,Mar,Elsevier Services Ireland Limited,1.0
2023,Mar,Emaint Emea Limited,1.0
2023,Mar,Embassy Of Malta,1.0
2023,Mar,Emc Information Systems International Unlimited Company,2.0
2023,Mar,Emerald Restaurants Limited,1.0
2023,Mar,Emeri Nutrition Co. Limited,1.0
2023,Mar,Emerson Automation Solutions Ireland Limited,4.0
2023,Mar,Empire Roofing Ltd,1.0
2023,Mar,Enerco Energy Limited,1.0
2023,Mar,Enermech Ireland Limited,1.0
2023,Mar,Enfusion Software Limited,1.0
2023,Mar,Engenuiti Consulting Engineers Limited,1.0
2023,Mar,Engineering Support & Services Ltd,1.0
2023,Mar,Ennis Road Care Facility,2.0
2023,Mar,Entegro Ltd,3.0
2023,Mar,Epam Systems (Ireland) Limited,1.0
2023,Mar,Equal 1 Laboratories Ireland Limited,1.0
2023,Mar,Ernst & Young,17.0
2023,Mar,Errigal Contracts Ltd,1.0
2023,Mar,Errigal Mushrooms Limited,20.0
2023,Mar,Es Field Delivery Ireland Limited,1.0
2023,Mar,Esker Lodge Limited,1.0
2023,Mar,Ettodynamic Limited,1.0
2023,Mar,Eurocare Healthcare Ltd,1.0
2023,Mar,Eurofins Biomnis Ireland Limited,1.0
2023,Mar,Eurofins Biopharma Product Testing Ireland Limited,1.0
2023,Mar,European Refreshments Unlimited Company,1.0
2023,Mar,Eversheds Sutherland Llp,1.0
2023,Mar,Evolved Energy Solutions Limited.,1.0
2023,Mar,Expleo Technology Ireland Limited,1.0
2023,Mar,F5 Digital Communications Ireland Limited,1.0
2023,Mar,Fabricated Products (Shannon) Ltd.,1.0
2023,Mar,Fahamore Inns Ltd,1.0
2023,Mar,Family Carers Ireland,1.0
2023,Mar,Farm Solutions Ltd,12.0
2023,Mar,Farnakill Limited T/A,1.0
2023,Mar,Fbd Insurance Plc,1.0
2023,Mar,Feakle Gas And Plumbing Limited,1.0
2023,Mar,Feakle Gas And Plumbing Ltd.,1.0
2023,Mar,Fengyun Xie,1.0
2023,Mar,Fennor Hill Care Facility Limited,5.0
2023,Mar,Fil Transaction Services Limited,1.0
2023,Mar,Fillippo Forte,1.0
2023,Mar,Findlater Hotel Ltd,1.0
2023,Mar,Fingleton White & Co Ltd,1.0
2023,Mar,First Care Beneavin House Limited,1.0
2023,Mar,First Care Beneavin Manor Limited,4.0
2023,Mar,Firstcare Beneavin Lodge Limited,1.0
2023,Mar,Firstcare Blainroe Lodge Limited,1.0
2023,Mar,Fisc Ireland Limited,7.0
2023,Mar,Fmc Agro Ireland Limited,1.0
2023,Mar,Fonua Limited,1.0
2023,Mar,Food Xpress Republic Limited,1.0
2023,Mar,Fortrea Ireland Limited,1.0
2023,Mar,Foss Ireland Limited,1.0
2023,Mar,Foxberry Ltd,7.0
2023,Mar,Fragomen Ireland Limited,1.0
2023,Mar,Frank And Shane Murphy Dairy Farm Limited,1.0
2023,Mar,Frank Rizzo Ltd,1.0
2023,Mar,Future Grass Technology Ltd,1.0
2023,Mar,Future Green Dairies Ltd,1.0
2023,Mar,Future In Perspective Limited,1.0
2023,Mar,Fáisc Miotail Eireann Teoranta,1.0
2023,Mar,G & T Gallen Ltd,3.0
2023,Mar,Gaelic Laboratories Limited,2.0
2023,Mar,Galway Clinic Doughiska Limited,2.0
2023,Mar,Galway University Hospital,29.0
2023,Mar,Ganavan Limited,2.0
2023,Mar,Garryduff Dairy Farm Ltd,1.0
2023,Mar,Gdc Construction Services Limited,2.0
2023,Mar,Ge Energy (Ireland) Limited,1.0
2023,Mar,Gem Construction Company Ltd,1.0
2023,Mar,Gerson Lehrman Group (Ireland) Limited,1.0
2023,Mar,Gl Student Services Limited,1.0
2023,Mar,Glanbia Ireland Dac,2.0
2023,Mar,Glanmore Construction Limited,1.0
2023,Mar,Glass Lewis Europe Ltd,1.0
2023,Mar,Gleeson Concrete Unlimited Company,1.0
2023,Mar,Gleeson Precast Unlimited Company,1.0
2023,Mar,Glenaulin Nursing Home Limited,1.0
2023,Mar,Glenstal Farm Ltd,1.0
2023,Mar,Global Peo Outsourcing Services Ireland Limited,1.0
2023,Mar,Globe Technical Services Limited,1.0
2023,Mar,Go-Ahead Transport Services (Dublin) Limited,1.0
2023,Mar,Golden Nursing Homes Ltd,2.0
2023,Mar,Goldman Sachs Asset Management Fund Services Limited,1.0
2023,Mar,Goodman Medical Ireland Ltd,1.0
2023,Mar,Google Ireland Limited,8.0
2023,Mar,Gorkha Limited,1.0
2023,Mar,Grant Thornton,9.0
2023,Mar,Grant Thornton Corporate Finance Limited,2.0
2023,Mar,Green Pasture Meat Processors Limited,3.0
2023,Mar,Green Solids Partnership,2.0
2023,Mar,Greenfield Global Lfs Ireland Limited,1.0
2023,Mar,Greenhall Motors Limited,1.0
2023,Mar,Greenmast Limited,1.0
2023,Mar,Greenpark Nursing Home Ltd,1.0
2023,Mar,Greysal Restaurants Ltd,3.0
2023,Mar,Greystones Nursing Home,2.0
2023,Mar,Grianan Trux Limited,3.0
2023,Mar,Grifols Worldwide Operations Limited,1.0
2023,Mar,Gril (Gordon Ryan Independent Living) Clg,1.0
2023,Mar,Gsb Consulting Limited,1.0
2023,Mar,Guerbet Ireland Unlimited Company,2.0
2023,Mar,Guidewire Software (Ireland) Limited,4.0
2023,Mar,H & Mv Engineering Ltd,3.0
2023,Mar,Hai Phong Limited,1.0
2023,Mar,Halcyon Cleaning Services Ltd,3.0
2023,Mar,Hamilton Park Care Centre Ltd,1.0
2023,Mar,Hanford Commercial Ltd,1.0
2023,Mar,Hang Minh Dang,1.0
2023,Mar,Hanley Calibration Services Limited,1.0
2023,Mar,Hanley Energy Limited,2.0
2023,Mar,Hannah'S Coffee Shop Ltd,1.0
2023,Mar,Hanwha Energy Corporation Ireland Limited,1.0
2023,Mar,Hao Yun Limited,1.0
2023,Mar,Harcourt Technologies Ireland Limited,1.0
2023,Mar,Hatcon Limited,5.0
2023,Mar,Haven Bay Care Centre Ltd,3.0
2023,Mar,Hcl (Ireland) Information Systems Limited,5.0
2023,Mar,Headcount Solutions Limited,1.0
2023,Mar,Health Service Executive Ch01,1.0
2023,Mar,Healthway Medicals Limited,1.0
2023,Mar,Hearty Pizza Limited,1.0
2023,Mar,Heat Restaurant Limited,1.0
2023,Mar,Hermitage Clinic,2.0
2023,Mar,Heronwell Limited,1.0
2023,Mar,Hertz Europe Service Centre,1.0
2023,Mar,Hi-Therm Homes Limited,1.0
2023,Mar,Hibernia Home Care Group Ltd.,1.0
2023,Mar,Hibernia Services Limited,2.0
2023,Mar,Hid Global Ireland Teoranta,1.0
2023,Mar,Hillbrook Farms,1.0
2023,Mar,Hilti (Fastening Systems) Limited,2.0
2023,Mar,Hitianland Ltd,2.0
2023,Mar,Holy Faith Convent,1.0
2023,Mar,Homecare Health Services Ireland Ltd,13.0
2023,Mar,Honey Mountain It Solutions Limited,1.0
2023,Mar,Honeywell Advanced Limited,1.0
2023,Mar,Honeywell Control Systems Limited,2.0
2023,Mar,Honeywell Measurex (Ireland) Limited,1.0
2023,Mar,Hooked On Sligo Food,1.0
2023,Mar,Horan Automation & Consulting Ltd.,1.0
2023,Mar,Hostelworld.Com Limited,1.0
2023,Mar,Hotel Minella Limited,1.0
2023,Mar,House Of St Camillus,2.0
2023,Mar,Hp Technology Ireland Limited,1.0
2023,Mar,Hsbc Continental Europe,1.0
2023,Mar,Hsbc Securities Services (Ireland) Dac,2.0
2023,Mar,Hse Service Executive (Cho 5),9.0
2023,Mar,Huawei Technologies (Ireland) Co Ltd,5.0
2023,Mar,Hubspot Ireland Limited,1.0
2023,Mar,Hungwun Catering Limited,1.0
2023,Mar,I Digital Fun Limited,1.0
2023,Mar,I.B.A.T. Limited,2.0
2023,Mar,I.W.A Company Limited By Guarantee,1.0
2023,Mar,I3Pt Certification Association Limited,1.0
2023,Mar,Iarnród Éireann,1.0
2023,Mar,Ibm (Ireland) Limited,1.0
2023,Mar,Ibm Ireland Product Distribution Limited,1.0
2023,Mar,Ice Data Services Ireland Limited,1.0
2023,Mar,Icon Clinical Research Limited,1.0
2023,Mar,Ie Domain Registry Clg,1.0
2023,Mar,In The Company Of Huskies Limited,1.0
2023,Mar,Indeff Ltd,1.0
2023,Mar,Independent Vetcare Ie Limited,2.0
2023,Mar,Indian Palace Foods Ltd,1.0
2023,Mar,Inflight Audio Unlimited Company,1.0
2023,Mar,Informatica Ireland Emea Unlimited Company,3.0
2023,Mar,Infosys Bpm Limited,2.0
2023,Mar,Infosys Limited,7.0
2023,Mar,Innovapeak Ltd,1.0
2023,Mar,Inscribeai Inc.,1.0
2023,Mar,Insight Psychology Ireland Limited,1.0
2023,Mar,Intel Ireland Limited,4.0
2023,Mar,Intel Research And Development Ireland Limited,1.0
2023,Mar,Intellect Talent Unlimited Company,1.0
2023,Mar,Intelliware Solutions Limited,1.0
2023,Mar,Intercept Technologies Limited,1.0
2023,Mar,Intercom R&D Unlimited Company,2.0
2023,Mar,International Living Publishing Limited,1.0
2023,Mar,Intive Ltd,1.0
2023,Mar,Invermed Teo,1.0
2023,Mar,Iq Eq Fund Services (Ireland) Limited,6.0
2023,Mar,Iqvia Rds Ireland Limited,1.0
2023,Mar,Irish Dog Foods Limited,1.0
2023,Mar,Irish Guide Dogs For The Blind,2.0
2023,Mar,"Irish Platform For Patients' Organisations, Science And Industry Company Limited By Guarantee",1.0
2023,Mar,Irish Rugby Football Union,2.0
2023,Mar,Irish Sprinkler & Fire Protection Ltd,1.0
2023,Mar,Ishka Irishspringwater Limited,1.0
2023,Mar,J & E Davy Holdings,3.0
2023,Mar,J. P P Cagney,1.0
2023,Mar,J.J. Rhatigan & Company Ulc,1.0
2023,Mar,J.P. Morgan Se,2.0
2023,Mar,J.P. Ryan Limited,1.0
2023,Mar,Jackie Leonard & Sons Ltd,1.0
2023,Mar,Jade Brophy,1.0
2023,Mar,Jadeloft Limited,1.0
2023,Mar,Jaguar Land Rover Ireland (Services) Limited,2.0
2023,Mar,James Duffy And Sons Contractors Castledaly Ltd,1.0
2023,Mar,James M Farrell Farms Ltd,1.0
2023,Mar,Janssen Sciences Ireland Uc,1.0
2023,Mar,Jasmine House Chinese Restaurant Takeaway Limited,1.0
2023,Mar,Jasmine Palace (Ennis) Ltd,1.0
2023,Mar,Jb Indian Cuisine Limited,1.0
2023,Mar,Jck Food Limited,1.0
2023,Mar,Jcp Powdermill Care Centre Limited,1.0
2023,Mar,Jin Yang Limited,1.0
2023,Mar,Jj Kavanagh Sons Ltd,1.0
2023,Mar,Jmw Farms Irl Ltd,2.0
2023,Mar,John And Robert Watson,1.0
2023,Mar,John Dockrell,1.0
2023,Mar,John Keenan,1.0
2023,Mar,John Paul Construction Limited,3.0
2023,Mar,John Sisk & Son (Holdings) Ltd,4.0
2023,Mar,John Spollen (Glasson) Limited,2.0
2023,Mar,Johnson And Johnson Vision Care Ireland Unlimited Company,5.0
2023,Mar,Jones Lang Lasalle Limited,1.0
2023,Mar,Joriding Ltd,1.0
2023,Mar,Kavanagh Meats Enniscorthy Ltd,19.0
2023,Mar,Kearns Fruit Farm Limited,10.0
2023,Mar,Keegan Precast Ltd,2.0
2023,Mar,Kel-Tech Engineering (Waterford) Limited,10.0
2023,Mar,Kelliher Miller Architects Ltd,1.0
2023,Mar,Kellogg Europe Trading Limited,3.0
2023,Mar,Keltec Machine Sales (Kilmallock) Ltd.,1.0
2023,Mar,Kepak Athleague Unlimited Company,4.0
2023,Mar,Kepak Cork Unlimited Company,4.0
2023,Mar,Kepak Kilbeggan Unlimited Company,3.0
2023,Mar,Kepak Longford Unlimited Company,8.0
2023,Mar,Kerry Group Services Ltd,2.0
2023,Mar,Keywords International Ltd.,3.0
2023,Mar,Kiernan Structural Steel Contracting Ltd,1.0
2023,Mar,Kilbrew Recouperation & Nursing Care Limited,1.0
2023,Mar,Kilbrew Recouperation & Nursing Care Ltd,2.0
2023,Mar,Kildare Chilling Company,4.0
2023,Mar,Kiminchy Lodge Nursing Home Ltd,1.0
2023,Mar,King And Moffatt Electrical Ltd,1.0
2023,Mar,Kirby Group Engineering Ulc,8.0
2023,Mar,Kivaway Ltd T/A The Odeon Bar,1.0
2023,Mar,Kla-Tencor Ireland Limited,2.0
2023,Mar,Kneat Solutions Limited,1.0
2023,Mar,Knockrobin Nursing Home Limited,3.0
2023,Mar,Knockrow Trading Limited,1.0
2023,Mar,Kopitiam Limited,1.0
2023,Mar,Kpmg,14.0
2023,Mar,Kq Accommodation Ltd,1.0
2023,Mar,Kt Nolan & Associates Limited,1.0
2023,Mar,Kundan Spice Limited,1.0
2023,Mar,L Lynch & Co Ltd,1.0
2023,Mar,L.W. Enterprises Ltd,1.0
2023,Mar,La Caverna Ltd,1.0
2023,Mar,Lakedale Leisure Ltd,2.0
2023,Mar,Lam Research (Ireland) Limited,2.0
2023,Mar,Leagrey Ltd,2.0
2023,Mar,Leatrans Ltd,2.0
2023,Mar,Legitfit Limited,1.0
2023,Mar,Lenane Precision Ltd,2.0
2023,Mar,Letterkenny University Hospital,4.0
2023,Mar,Liam Maher Plant Limited,1.0
2023,Mar,Liberty Seguros Compania De Seguros Y Reaseguros S.A.,1.0
2023,Mar,Lidl Ireland Gmbh,1.0
2023,Mar,Liebherr Container Cranes Ltd,1.0
2023,Mar,Life Science Consultants Limited,1.0
2023,Mar,Liffey Meats (Cavan) Unlimited Company,49.0
2023,Mar,Lighthouse Studios Limited,7.0
2023,Mar,Limerick Blow Moulding Ulimited Company,1.0
2023,Mar,Lin First Fast Chinese Takeaway Limited,1.0
2023,Mar,Linda O' Callaghan Ballygromandaycare Centre,1.0
2023,Mar,Linehan O'Brien Investments Limited,1.0
2023,Mar,Linh Lugia,1.0
2023,Mar,Lisheen Nursing Centre Limited,2.0
