Year,Month,Company,Total
2024,Mar,Catherine Mcauley House,1.0
2024,Mar,Catherine Milford,1.0
2024,Mar,Cavan & Monaghan Hospital,16.0
2024,Mar,Cavanaghs Of Fermoy Ashe Quay Ltd,1.0
2024,Mar,Caveo Information Systems Limited,1.0
2024,Mar,Cc Authentic Foods Limited,1.0
2024,Mar,Centric Health Primary Care Limited,1.0
2024,Mar,Cg Business Consulting Ltd,1.0
2024,Mar,Cg Controls Limited,1.0
2024,Mar,Chandamayaram Limited,1.0
2024,Mar,Chanelle Pharmaceuticals Manufacturing Limited,1.0
2024,Mar,Change Healthcare Ireland Solutions Ltd,1.0
2024,Mar,Charles River Laboratories Ireland Ltd,3.0
2024,Mar,Charles Robinson,1.0
2024,Mar,Charter Medical Private Hospital Limited,1.0
2024,Mar,Chase Paymentech Europe Limited,1.0
2024,Mar,Chef'S Triangle Limited,1.0
2024,Mar,Children'S Health Ireland,26.0
2024,Mar,Ciaran Crean,1.0
2024,Mar,Cidm Electrical Limited,1.0
2024,Mar,Cilter Technologies Limited,1.0
2024,Mar,Citco Bank Nederland N.V.,1.0
2024,Mar,Citi Bus Ltd,1.0
2024,Mar,Citibank Europe Plc,2.0
2024,Mar,"Clearstream Fund Centre S.A., Cork Branch",1.0
2024,Mar,Cleary Doyle Construction Ltd,1.0
2024,Mar,Clementino Neto Ferreira De Carvalho,1.0
2024,Mar,Clifton Scannell Emerson Associates Ltd,1.0
2024,Mar,Cloncad Limited,1.0
2024,Mar,Clontarf Castle Limited,3.0
2024,Mar,Clontarf Cricket Club,1.0
2024,Mar,Clontarf Dental Practice Ltd,1.0
2024,Mar,Cloud Intersoft Limited,5.0
2024,Mar,Cloudcix Limited,2.0
2024,Mar,Codec-Dss Limited,1.0
2024,Mar,Coffey Construction (I) Ltd,1.0
2024,Mar,Cognizant Technology Solutions Ireland Limited,24.0
2024,Mar,Colas Bitumen Emulsions (East) Ltd,1.0
2024,Mar,Colm Quinn Limited,1.0
2024,Mar,Comet Care Limited,1.0
2024,Mar,Commissioning Services Limited,2.0
2024,Mar,Commonstown Racing Stables Ltd,1.0
2024,Mar,Commsec Communications And Security Limited,1.0
2024,Mar,Communicare Agency Ltd,8.0
2024,Mar,Como Advance Limited,1.0
2024,Mar,Compute Systems Ltd,1.0
2024,Mar,Computershare Investor Services (Ireland) Limited,1.0
2024,Mar,Conglomerated Foods Limited,1.0
2024,Mar,Congregation Of Our Lady Of The Good Shepard,1.0
2024,Mar,Connacht Hospitality Limited,1.0
2024,Mar,Connaught Electronics Limited,10.0
2024,Mar,Connolly Furniture,1.0
2024,Mar,Connolly Hospital,10.0
2024,Mar,Connolly Meats Limited,2.0
2024,Mar,Continent 8 Technologies (Ireland) Limited,1.0
2024,Mar,Control Tech Limited,2.0
2024,Mar,Cook Ireland Limited,1.0
2024,Mar,Cookies' Early Learning Centre Limited,1.0
2024,Mar,Coolkass Ltd,2.0
2024,Mar,Coppercrate Limited,1.0
2024,Mar,Cork County Cricket Club,1.0
2024,Mar,Cork Kerry Community Healthcare,9.0
2024,Mar,Cork Specsavers Hearcare,1.0
2024,Mar,Cork University Hospital,50.0
2024,Mar,Cosgrave Nursing Consultancy Ltd,2.0
2024,Mar,Cosmo Artificial Intelligence - Ai Limited,1.0
2024,Mar,Costern Unlimited Company,3.0
2024,Mar,Counter Products Marketing (Ireland) Limited,2.0
2024,Mar,Cowper Care Centre Dac,3.0
2024,Mar,Cpl Solutions Limited,1.0
2024,Mar,Cqs Consulting (Irl) Ltd,1.0
2024,Mar,Cr2 Limited,1.0
2024,Mar,Creditsafe Services Limited,1.0
2024,Mar,Creganna Medical Ireland Limited,1.0
2024,Mar,Crettyard Stone Limited,2.0
2024,Mar,Crh Group Services Limited,1.0
2024,Mar,Crocon Engineers Ltd,1.0
2024,Mar,Crop Xox Ltd. T/A Crop Xox,1.0
2024,Mar,Crowley'S Pharmacy,1.0
2024,Mar,Crowleys Dfk Unlimited Company,1.0
2024,Mar,Crown Gaming Ireland Limited,1.0
2024,Mar,Crystal Air,1.0
2024,Mar,Cuan Mhuire Clg,2.0
2024,Mar,Cubic Telecom Limited,3.0
2024,Mar,Cullen Accounting Services Limited,1.0
2024,Mar,Cullen Cleaning Unlimited Company,1.0
2024,Mar,Culverbridge Limited,1.0
2024,Mar,Custom House,1.0
2024,Mar,D. Leonard Civil Engineering Services Limited,1.0
2024,Mar,Daa Public Limited Company,2.0
2024,Mar,Daikin Europe N V,1.0
2024,Mar,Darraglynn Nursing Home Limited,1.0
2024,Mar,Datoba Engineering Construction Ireland Limited,1.0
2024,Mar,Dawn Meats Ireland Uc,63.0
2024,Mar,Db Service Centre Limited,1.0
2024,Mar,Dc Contracts Limited,1.0
2024,Mar,Dealgan House Nursing Home Limited,3.0
2024,Mar,Declan O´Callaghan,2.0
2024,Mar,Deel Ireland Eor Ltd,3.0
2024,Mar,Deena Energy Services Limited,1.0
2024,Mar,Dell Products Unlimited Company,2.0
2024,Mar,Deloitte Ireland Llp,38.0
2024,Mar,Denis Leahy,1.0
2024,Mar,Dennings Cars Limited,1.0
2024,Mar,"Deutsche Börse, Cork Branch",3.0
2024,Mar,Deveire Ltd,2.0
2024,Mar,Deyton Catering Limited,1.0
2024,Mar,Dhl Global Forwarding (Ireland) Limited,1.0
2024,Mar,Dhl Supply Chain (Ireland) Limited,1.0
2024,Mar,Diageo Ireland Holdings Unlimited Company,1.0
2024,Mar,Digisure (Ireland) Limited,1.0
2024,Mar,Diligent Governance Ireland Ltd,1.0
2024,Mar,Distilled Sch Shares Services Ltd,1.0
2024,Mar,Divilly'S Limited,1.0
2024,Mar,Dla Piper Ireland,1.0
2024,Mar,Dobya Limited,1.0
2024,Mar,Domanska Ltd,1.0
2024,Mar,Dominican Sisters Tralee Company Limited By Guarantee,2.0
2024,Mar,Don O'Malley And Partners Limited,1.0
2024,Mar,Donegal Commercial Vehicles Limited,1.0
2024,Mar,Douglas Chiropractic Physiotherapy Clinic Ltd.,1.0
2024,Mar,Dps Engineering & Construction Limited,1.0
2024,Mar,Dr Neil Healy,2.0
2024,Mar,Dr Philip Aherne,1.0
2024,Mar,Dr. C.K. O'Doherty & Dr. M.A. O'Doherty,1.0
2024,Mar,Dr. Eleanor Johnson,1.0
2024,Mar,Dream Road Limited,1.0
2024,Mar,Drescator Ltd,2.0
2024,Mar,Dropbox International Unlimited Company,1.0
2024,Mar,Drumderrig House Nursing Home Limited,4.0
2024,Mar,Dspd Limited,4.0
2024,Mar,Dublin Central Kitchen Limited,1.0
2024,Mar,Dublin City Council,1.0
2024,Mar,Dublin North City Mental Health Services,1.0
2024,Mar,Dundrum Steel Rhd Ltd,2.0
2024,Mar,Dunlavin Nursing Home Ltd,4.0
2024,Mar,Dún Laoghaire Rathdown County Council,1.0
2024,Mar,Eae Engineering Ltd,1.0
2024,Mar,Easy Hydro,1.0
2024,Mar,Eaton Industries (Ireland) Limited,2.0
2024,Mar,Eaton Intelligent Power Limited,1.0
2024,Mar,Ecco Distributors Dac,1.0
2024,Mar,Eco Sweethomes Properties Limited,1.0
2024,Mar,Ecodouglas Limited,1.0
2024,Mar,Ecolab Limited,1.0
2024,Mar,Edward P Harty Racing Limited,1.0
2024,Mar,Edwards Lifesciences Ireland Limited,1.0
2024,Mar,Eirgrid Plc,1.0
2024,Mar,Eirna Bio Limited,1.0
2024,Mar,Eirtrans (Vb) Limited,1.0
2024,Mar,Eko Integrated Services Limited,1.0
2024,Mar,Elavon Financial Services Dac,1.0
2024,Mar,Electricity Supply Board,6.0
2024,Mar,Electronic Arts Ireland Limited,1.0
2024,Mar,Element Fleet Leasing Limited,1.0
2024,Mar,Elements Gs Limited,1.0
2024,Mar,Eli Lilly Cork Limited,5.0
2024,Mar,Eli Lilly Kinsale Limited,1.0
2024,Mar,Embrace Community Services Limited,2.0
2024,Mar,Emc Information Systems International Unlimited Company,2.0
2024,Mar,Emerald Restaurants Limited,1.0
2024,Mar,Emerson Automation Solutions Ireland Limited,3.0
2024,Mar,Enable Ireland,1.0
2024,Mar,Energoinvest Reach Active Limited,4.0
2024,Mar,Energy Metrics Monitoring And Management Ltd,2.0
2024,Mar,Engineering Support & Services Ltd,2.0
2024,Mar,Entegro Ltd,4.0
2024,Mar,Epic Investment Partners (Ireland) Limited,1.0
2024,Mar,Erm Environmental Resources Management Ireland Ltd,1.0
2024,Mar,Ernst & Young,36.0
2024,Mar,Esentire Eu Ltd.,1.0
2024,Mar,Esker Lodge Limited,5.0
2024,Mar,Ethos Engineering Ltd,1.0
2024,Mar,Etrawler Unlimited Company,1.0
2024,Mar,Eugene O Neill,1.0
2024,Mar,Eurocare Healthcare Ltd,1.0
2024,Mar,Eurofins Biomnis Ireland Limited,1.0
2024,Mar,Eurofins Food Testing Ireland Limited,1.0
2024,Mar,Eurofins Scientific (Ireland) Limited,1.0
2024,Mar,European Refreshments Unlimited Company,3.0
2024,Mar,Everest Products Limited,1.0
2024,Mar,Evo Civils Limited,1.0
2024,Mar,Exlservice (Ireland) Limited,1.0
2024,Mar,Expeditors Ireland Ltd,1.0
2024,Mar,Expleo Technology Ireland Limited,3.0
2024,Mar,Exyte Northern Europe Limited,1.0
2024,Mar,Fainne Entertainment Limited,1.0
2024,Mar,Fast Track Kitchen Supplies Ltd,1.0
2024,Mar,Fehily Timoney & Company,1.0
2024,Mar,Fengarin Engineering Limited,1.0
2024,Mar,Fennor Hill Care Facility Limited,4.0
2024,Mar,Fermat Point Limited,1.0
2024,Mar,Ffnh Limited,2.0
2024,Mar,Fillet Ventures Limited,3.0
2024,Mar,Finance For You Ltd,1.0
2024,Mar,Fineos Corporation Limited,1.0
2024,Mar,Fingal Home Care Company Limited By Guarantee,3.0
2024,Mar,First Care Beneavin House Limited,1.0
2024,Mar,First Care Beneavin Manor Limited,1.0
2024,Mar,Firstcare Beneavin Lodge Limited,4.0
2024,Mar,Firstcare Blainroe Lodge Limited,3.0
2024,Mar,Firstcare Earlsbrook House Limited,1.0
2024,Mar,Firstcare Mountpleasant Lodge Limited,1.0
2024,Mar,Fisc Ireland Limited,14.0
2024,Mar,Fiserv Solutions (Europe) Limited,5.0
2024,Mar,Fivetran Data Pipeline Limited,1.0
2024,Mar,Fjf Food Services Limited,1.0
2024,Mar,Flaircraft Limited,1.0
2024,Mar,Flygar Limited,1.0
2024,Mar,Flynn Transport Ltd,1.0
2024,Mar,Fonthill Lodge Daycare Limited,1.0
2024,Mar,Forcepoint International Technology Ltd,1.0
2024,Mar,Forja Works Limited,1.0
2024,Mar,Foxberry Ltd,1.0
2024,Mar,Fragomen Ireland Limited,1.0
2024,Mar,Francis Cummins & Co.,2.0
2024,Mar,Freshways Ltd,1.0
2024,Mar,Frs Herdwatch Limited,1.0
2024,Mar,Fuschia Lane Limited,1.0
2024,Mar,Gaea Global Technologies Ltd,1.0
2024,Mar,Gaeltec Utilities Limited,1.0
2024,Mar,Gallaghers Seafood Restaurant Ltd,1.0
2024,Mar,Galteemore Developments Ltd,1.0
2024,Mar,Galu Ltd,1.0
2024,Mar,Galway Clinic Doughiska Unlimited Company,16.0
2024,Mar,Galway University Hospital,16.0
2024,Mar,Gam Fund Management Limited,1.0
2024,Mar,Gannon And Associates Landscape Architecture Ltd,1.0
2024,Mar,Gateway Integration Unlimited Company,1.0
2024,Mar,Gdc Media Ltd,1.0
2024,Mar,Ge Medical Systems Ireland Limited,1.0
2024,Mar,Gea Process Technologies Ireland Ltd.,1.0
2024,Mar,Genesys Cloud Services Ireland Limited,1.0
2024,Mar,Genzyme Ireland Ltd,1.0
2024,Mar,Getready-Eat Limited,1.0
2024,Mar,Gilead Sciences Ireland Uc,2.0
2024,Mar,Glanbia Management Services Limited,2.0
2024,Mar,Glanua Ireland Limited,1.0
2024,Mar,Glaxosmithkline (Ireland) Ltd,1.0
2024,Mar,Glenageary Nursing Home Limited,2.0
2024,Mar,Glendonagh Residential Home,1.0
2024,Mar,Glengara Park Nursing Home Limited,1.0
2024,Mar,Glenmar Construction Limited,2.0
2024,Mar,Glenveagh Contracting Ltd,1.0
2024,Mar,Glenview Hotel Ltd,1.0
2024,Mar,Global Entserv Solutions Galway Limited,1.0
2024,Mar,Global Shares Ireland Ltd,1.0
2024,Mar,Golden Bamboo,1.0
2024,Mar,Golden Dale Unlimited Company,1.0
2024,Mar,Golden Plates Worldwide,1.0
2024,Mar,Goldland Tech Limited,1.0
2024,Mar,Goliath Construction Limited,1.0
2024,Mar,Goodbody Stockbrokers,1.0
2024,Mar,Google Cloud Emea Limited,4.0
2024,Mar,Google Ireland Limited,41.0
2024,Mar,Gowran Abbey Nursing Home Limited,3.0
2024,Mar,Granby Medical Ltd,1.0
2024,Mar,Grant Engineering Ireland Ulc,1.0
2024,Mar,Grant Thornton,11.0
2024,Mar,Grant Thornton Corporate Finance Limited,1.0
2024,Mar,Gray Integrated Services Of Europe Limited,1.0
2024,Mar,Green Park Nursing Home Ltd,2.0
2024,Mar,Greencroft Consultants Ltd,1.0
2024,Mar,Greysal Restaurants Ltd,1.0
2024,Mar,Greystones Nursing Home,1.0
2024,Mar,Griffeen Valley Nursing Home Ltd,1.0
2024,Mar,Guidewire Software (Ireland) Limited,1.0
2024,Mar,H & Mv Engineering Ltd,5.0
2024,Mar,H. Shiels Limited,1.0
2024,Mar,H.Mclaughlin & Sons Limited,1.0
2024,Mar,Hamilton Corporate Limited,1.0
2024,Mar,Hamilton Park Care Centre Ltd,6.0
2024,Mar,Hamilton Uk Services Limited,1.0
2024,Mar,Handing Capital Limited,1.0
2024,Mar,Hanford Commercial Limited,1.0
2024,Mar,Hanrahan Dairies Limited,1.0
2024,Mar,Harcourt Technologies Ireland Limited,1.0
2024,Mar,Havas Media Ireland,2.0
2024,Mar,Haven Bay Care Centre Limited,4.0
2024,Mar,Hcl (Ireland) Information Systems Limited,2.0
2024,Mar,Headway Software Technologies Ltd,1.0
2024,Mar,Health Ddbw Limited,1.0
2024,Mar,Health Service Executive Ch01,5.0
2024,Mar,Health Service Executive Mid West Mental Health Services,2.0
2024,Mar,Healy Butler Moffat Limited,1.0
2024,Mar,Heineken Ireland,1.0
2024,Mar,Henkel Ireland Operations And Research Ltd,1.0
2024,Mar,Heraeus Metal Processing Limited,1.0
2024,Mar,Heritage Homecare Limited,5.0
2024,Mar,Hermitage Clinic Unlimited Company,19.0
2024,Mar,Hertz Europe Service Centre Limited,1.0
2024,Mar,Hewlett-Packard Galway Limited,1.0
2024,Mar,Hi-Line Energy Solutions Limited,1.0
2024,Mar,Hibernia Services Limited,1.0
2024,Mar,Highline Technology Limited,1.0
2024,Mar,Highpark Farms,1.0
2024,Mar,Hill Street Family Resource Centre Clg,1.0
2024,Mar,Hillview Convalescence And Nursing Home Limited,1.0
2024,Mar,Himalaya House Limited,1.0
2024,Mar,Hitachi High-Tech Ireland Ltd,4.0
2024,Mar,Hlb Ireland Unlimited Company,1.0
2024,Mar,Hmh Ip Company Unlimited Company,1.0
2024,Mar,Hobartstown Ltd,5.0
2024,Mar,Hoi Ping Mok,1.0
2024,Mar,Hoistech Ltd,1.0
2024,Mar,Hollystown Foodie Limited,1.0
2024,Mar,Honeywell Advanced Limited,1.0
2024,Mar,Hotel Merrion Limited,1.0
2024,Mar,Hrb Gtc Ireland Unlimited Company,1.0
2024,Mar,Hse Cho Dublin North City And County,1.0
2024,Mar,Hse Dskww Community Healthcare,3.0
2024,Mar,Hse Health Identity Management Services,1.0
2024,Mar,Hse Service Executive (Cho 5),1.0
2024,Mar,Hsr Consultancy Limited,1.0
2024,Mar,Huamao Takeway Limited,1.0
2024,Mar,Huawei Technologies (Ireland) Co Ltd,2.0
2024,Mar,Hubspot Ireland Limited,4.0
2024,Mar,Humar Ltd,3.0
2024,Mar,Hyderabadi Kitchen Limited,1.0
2024,Mar,Iarnród Éireann - Irish Rail,1.0
2024,Mar,Ibc Limited,1.0
2024,Mar,Ibm (Ireland) Limited,1.0
2024,Mar,Ibm Global Services Limited,4.0
2024,Mar,Ibm Ireland Product Distribution Limited,4.0
2024,Mar,Ic Mask Design Ltd.,1.0
2024,Mar,Ice Computer Services,1.0
2024,Mar,Ice Data Services Ireland Limited,1.0
2024,Mar,Icon Clinical Research Limited,2.0
2024,Mar,Industore Ireland Limited,1.0
2024,Mar,Infinite Styles Ecommerce Co. Ltd,1.0
2024,Mar,Infinity Lifts Ltd,1.0
2024,Mar,Informatica Ireland Emea Unlimited Company,1.0
2024,Mar,Infosys Bpm Limited,1.0
2024,Mar,Infosys Limited,7.0
2024,Mar,Iniscare Limited,17.0
2024,Mar,Innopharma Technology Limited,1.0
2024,Mar,Insight Psychology Ireland Limited,1.0
2024,Mar,Intax Contracting Ltd,1.0
2024,Mar,Integral Ad Science Ireland Limited,1.0
2024,Mar,Integrated Environmental Solutions Ltd,1.0
2024,Mar,Integrity Communications,1.0
2024,Mar,Intel Ireland Limited,11.0
2024,Mar,Intel Research And Development Ireland Limited,8.0
2024,Mar,Interlink Ireland Limited,1.0
2024,Mar,Inua Athlone General Partner Limited,1.0
2024,Mar,Ion Trading Ireland Limited,2.0
2024,Mar,Irish Country Meats (Sheepmeat) Unlimited,5.0
2024,Mar,Irish Ferries Services Limited,1.0
2024,Mar,Irish National Association For Cystic Fibrosis,2.0
2024,Mar,J W Balfour Ltd,1.0
2024,Mar,J. P. O'Donohoe And Co. Limited,1.0
2024,Mar,J.E.O’Brien And Sons Ltd,1.0
2024,Mar,J.J. Crowley (Construction) Limited,2.0
2024,Mar,J.J. Rhatigan & Company Uc,2.0
2024,Mar,J.P. Morgan Se,6.0
2024,Mar,Jacks Bar Catering Ltd,3.0
2024,Mar,Jaguar Land Rover Ireland (Services) Limited,3.0
2024,Mar,Jaipur Limited,1.0
2024,Mar,Janssen Pharmaceutical Sciences Unlimited Company,1.0
2024,Mar,Jb Barry And Partners Limited,2.0
2024,Mar,Jb Dhesi Limited,1.0
2024,Mar,Jcp Powdermill Care Centre Limited,4.0
2024,Mar,Jm Sub Food Limited,1.0
2024,Mar,Joamerican Consultancy Limited,1.0
2024,Mar,John Desmond Joyce & Sharon Joyce,1.0
2024,Mar,John Elliott,1.0
2024,Mar,John G. Rathborne Limited,1.0
2024,Mar,John Nallen,1.0
2024,Mar,John Paul Construction Limited,1.0
2024,Mar,John Sisk & Son (Holdings) Ltd,1.0
2024,Mar,Johnson And Johnson Vision Care Ireland Unlimited Company,2.0
2024,Mar,Johnstown Veterinary Services Limited,2.0
2024,Mar,Joii Ltd,1.0
2024,Mar,Js Dooley Contracting Ltd.,1.0
2024,Mar,Kakilang Limited,1.0
2024,Mar,Kanesbridge Farms Limited,1.0
2024,Mar,Kare Plan Ltd,2.0
2024,Mar,Kare Rewards Healthcare Limited,1.0
2024,Mar,"Kare, Promoting Inclusion For People With Intellectual Disabilities Clg",1.0
2024,Mar,Kaseya Limited,3.0
2024,Mar,Kavanagh Meats Enniscorthy Ltd,1.0
2024,Mar,Kearys Of Cork Unlimited Company,2.0
2024,Mar,Kelly & O'Callaghan Limited Quantity Surveyors,1.0
2024,Mar,Keltec Machine Sales (Kilmallock) Ltd.,3.0
2024,Mar,Kerri.Alexandra Limited,1.0
2024,Mar,Kerry Group Services Ltd,3.0
2024,Mar,Kevin Egan Cars Limited,1.0
2024,Mar,Kildare Chilling Company,18.0
2024,Mar,Kildare County Council,1.0
2024,Mar,Kildare Grill & Restaurant Limited,1.0
2024,Mar,Kildorough Mushrooms,1.0
2024,Mar,Kilduff Care Co. Ltd,2.0
2024,Mar,Killarney Telecommunications Ltd,9.0
2024,Mar,Killbiller Ltd,1.0
2024,Mar,Killucan Nursing Centre Limited,1.0
2024,Mar,Killure Bridge Nursing Home Ltd,1.0
2024,Mar,Kilsaran Concrete Unlimited Company,1.0
2024,Mar,Kiminchy Lodge Nursing Home Ltd,2.0
2024,Mar,King And Moffatt Electrical Ltd,1.0
2024,Mar,Kinvara House Ltd,1.0
2024,Mar,Kirby Group Engineering Ulc,10.0
2024,Mar,Knockeen Racing Ltd,4.0
2024,Mar,Knockeen Racing Unlimited Company,1.0
2024,Mar,Knockrobin Nursing Home Limited,3.0
2024,Mar,Kpmg,14.0
2024,Mar,Kq Accommodation Limited,1.0
2024,Mar,Kyndryl Ireland Limited,1.0
2024,Mar,L & S Structures Limited,3.0
2024,Mar,Labarre Ltd,1.0
2024,Mar,Lakeview Retirement Home Ltd,1.0
2024,Mar,Lam Research (Ireland) Limited,1.0
2024,Mar,Landstone Property Management Limited,1.0
2024,Mar,Leanrest Limited,1.0
2024,Mar,Learghusa Limited,4.0
2024,Mar,Leatrans Ltd,2.0
2024,Mar,Letterkenny University Hospital,11.0
2024,Mar,Liebherr Container Cranes Ltd,7.0
2024,Mar,Liffey Meats (Cavan) Unlimited Company,10.0
2024,Mar,Lightscape Visuals Limited,1.0
2024,Mar,Lin Kee Limited,1.0
2024,Mar,Linkedin Ireland Unlimited Company,3.0
2024,Mar,Little Sisters Of The Poor,2.0
2024,Mar,Livisham Limited,1.0
2024,Mar,Lm Ericsson Limited,6.0
2024,Mar,Lmh Engineering Limited,1.0
2024,Mar,Logitech Ireland Services Limited,3.0
2024,Mar,Lorgan Technologies Ltd,1.0
2024,Mar,Lotus Care Ltd,2.0
2024,Mar,Lough Eske Developments Limited,1.0
2024,Mar,Loxam Ltd.,1.0
2024,Mar,Luke Hanahoe,1.0
2024,Mar,Luxury Treats Limited,1.0
2024,Mar,Líne Radharc Ltd,2.0
2024,Mar,M & M Products Limited,1.0
2024,Mar,M & T Maximum Security Systems Limited,1.0
2024,Mar,M.H. Associates Ltd,1.0
2024,Mar,Macquarie Bank Europe Designated Activity Company,1.0
2024,Mar,Mainline Group Ltd,1.0
2024,Mar,Mainline Power Ltd,1.0
2024,Mar,Malanaphy Machinery Ltd,3.0
2024,Mar,Manguard Plus Limited,1.0
2024,Mar,Maracrest Limited,3.0
2024,Mar,Market Strett Foodhalls Limited,1.0
2024,Mar,Martin Jennings Wholesale Ltd,1.0
2024,Mar,Martin Ryan Haulage Limited,1.0
2024,Mar,Mary Fitzgerald,1.0
2024,Mar,Mastercad Ltd,1.0
2024,Mar,Mastercard Ireland Limited,6.0
2024,Mar,Mater Misericordiae University Hospital,42.0
2024,Mar,Mater Private Network,13.0
2024,Mar,Matt The Threshers Limited,1.0
2024,Mar,Matthew & Son Cafe Limited,1.0
2024,Mar,Maureen Healy,1.0
2024,Mar,Maynooth Meat Processors Unlimited Company,2.0
2024,Mar,Mayo University Hospital,10.0
2024,Mar,Mazars,15.0
2024,Mar,Mb Enterpryze Cloudware Ltd,1.0
2024,Mar,Mc Kenna Mushrooms Limited,2.0
2024,Mar,Mcga Limited,6.0
2024,Mar,Mcgrath'S Concrete Products Limited,2.0
2024,Mar,Mcr Outsourcing Limited,1.0
2024,Mar,Md Consultancy Services Limited,1.0
2024,Mar,Me Group Ireland Supplies Limited,1.0
2024,Mar,Mediahuis Ireland Ltd,2.0
2024,Mar,Mediavest Ltd,1.0
2024,Mar,Medicall Ambulance Ltd,1.0
2024,Mar,Mediolanum International Funds Limited,1.0
2024,Mar,Mediolanum International Life Dac,1.0
2024,Mar,Meiji Food Europe B.V.,1.0
2024,Mar,"Mental Health Services, Cork And Kerry",1.0
2024,Mar,Merative Healthcare Ireland Limited,1.0
2024,Mar,Mercury Engineering Limited,1.0
2024,Mar,Mercy University Hospital,7.0
2024,Mar,Mergon International,2.0
2024,Mar,Meta Platforms Ireland Limited,11.0
2024,Mar,Metlife Services Eeig,2.0
2024,Mar,Mezen Consultancy Services Limited,1.0
2024,Mar,Mhlb Limited,4.0
2024,Mar,Miagen Limited,1.0
2024,Mar,Michael & Nuala Cormican,1.0
2024,Mar,Michael And Kieran Dunphy,1.0
2024,Mar,Michael E. Herbst,1.0
2024,Mar,Michael Punch Partners Ltd.,1.0
2024,Mar,Microchip Technology Ireland Limited,1.0
2024,Mar,Microsoft Ireland Operations Limited,13.0
2024,Mar,Microsoft Ireland Research Unlimited Company,8.0
2024,Mar,Mid West Healthcare Limited,3.0
2024,Mar,Midland Regional Hospital At Tullamore,5.0
2024,Mar,Midland Regional Hospital Portlaoise,3.0
2024,Mar,Milestone Automated Solutions Ltd,1.0
2024,Mar,Minana International,1.0
2024,Mar,Minerex Environmental Limited,1.0
2024,Mar,Ministry Brands Limited,1.0
2024,Mar,Miracle Makers Production Limited,1.0
2024,Mar,Mj Flood Security Ltd,2.0
2024,Mar,Moffett Automated Storage Ltd,1.0
2024,Mar,Monami Construction Ltd,1.0
2024,Mar,Moneysherpa Limited,1.0
2024,Mar,Mongodb Limited,2.0
2024,Mar,Mooncoin Rcc Ltd,2.0
2024,Mar,Moorehall Healthcare (Drogheda) Limited,4.0
2024,Mar,Moorehall Living Limited,7.0
2024,Mar,Moradaview Ltd,1.0
2024,Mar,Mott Macdonald Ireland Limited,1.0
2024,Mar,Mount Hybla Nursing Home Limited,1.0
2024,Mar,Mount Tabor Dac,2.0
2024,Mar,Mowlam Healthcare Services Unlimited Company,21.0
2024,Mar,Moyglare Nursing Home Ltd,2.0
2024,Mar,Mpm Nursing Home Ltd,1.0
2024,Mar,Mr. Cuisine Limited,1.0
2024,Mar,Mr. Ding Wang,1.0
2024,Mar,Msd International Gmbh,3.0
2024,Mar,Msd Shared Business Services Emea Ltd,1.0
2024,Mar,Mts Ltd.,1.0
2024,Mar,Mullinahinch House Nursing Home,1.0
2024,Mar,Multisys Ltd,1.0
2024,Mar,Munich Re Automation Solutions Limited,2.0
2024,Mar,Murphy Geospatial Limited,1.0
2024,Mar,Murphy Matson O’Sullivan Consulting Engineers Ltd,1.0
2024,Mar,N & E Farrell Precision Engineering Limited,2.0
2024,Mar,Naas General Hospital,1.0
2024,Mar,Nammo Ireland Limited,1.0
2024,Mar,Nannan Kang,1.0
2024,Mar,National College Of Ireland,1.0
2024,Mar,National Standards Authority Of Ireland,1.0
2024,Mar,National Treasury Management Agency,1.0
2024,Mar,Nauman Zahid Qureshi,1.0
2024,Mar,Nazareth Care Ireland,3.0
2024,Mar,Needham Haulage Limited,2.0
2024,Mar,Netapp Ireland Limited,2.0
2024,Mar,New Orient Limited,1.0
2024,Mar,New Sequoia Palace Limited,1.0
2024,Mar,Newbrook Nursing Home Unlimited Company,3.0
2024,Mar,Newmarket Nursing Home Ltd,1.0
2024,Mar,Newpark Care Centre Ltd,1.0
2024,Mar,Ngs Mechanical Services Limited,1.0
2024,Mar,Nicholas O'Dwyer Ltd,1.0
2024,Mar,Nirocon Limited,1.0
2024,Mar,Noblewood Landscapes Ltd,1.0
2024,Mar,Nolcon Limited,1.0
2024,Mar,Noragg Limited,1.0
2024,Mar,Nordex Energy Ireland Limited,1.0
2024,Mar,North County Cricket Club Limited,1.0
2024,Mar,Northern Trust Management Services (Ireland) Ltd,1.0
2024,Mar,Nostra Technologies Limited,1.0
2024,Mar,Novartis Ireland Limited,4.0
2024,Mar,Novintix Technologies Limited,1.0
2024,Mar,Ntt Data Services Ireland Limited,4.0
2024,Mar,Ntt Data Uk Limited,1.0
2024,Mar,Nua Healthcare Services,36.0
2024,Mar,Nuala'S Bar Restaurant Limited,1.0
2024,Mar,Nui Galway,4.0
2024,Mar,Nursing And Caring Services Limited,1.0
2024,Mar,Nutricia Infant Nutrition Ltd,1.0
2024,Mar,O Reilly Bros Ltd,1.0
2024,Mar,O'Connor International Ltd,1.0
2024,Mar,O'Connor Sutton Cronin & Associates (M+E) Limited,1.0
2024,Mar,"O'Connor, Sutton, Cronin & Associates Limited",2.0
2024,Mar,Ocean Blue River Limited,2.0
2024,Mar,Ogalas Unlimited Company,1.0
2024,Mar,Old County Barbers Limited,1.0
2024,Mar,Oldbay Limited,1.0
2024,Mar,Olive'S Room Limited,1.0
