Year,Company,Total
2013,Liberty Insurance Ltd,1
2013,Liberty Mutual Direct Insurance Company Ltd,9
2013,Liffey Meats (Cavan) Ltd,5
2013,Lightkeeper Media Limited,1
2013,Lightridge Ltd,1
2013,Lincor Solutions Ltd,1
2013,Linkedin Ireland Ltd,18
2013,Lionbridge Global Sourcing Solutions Limited,2
2013,Lionbridge Ireland Limited,1
2013,Lisheen Nursing Centre Ltd.,2
2013,Livisham Ltd,1
2013,Lm Ericsson Limited,79
2013,Lmr Restaurant Limited,2
2013,Logitech Ireland Services Ltd,1
2013,Logmein Ireland Limited,2
2013,Lotus Bar Limited,3
2013,Lough Eske Developments Limited,1
2013,Lucan Lodge Nursing Home Limited,1
2013,Lufthansa Airmotive Ireland Ltd,2
2013,M & J Glesson & Co.,1
2013,M & N Groundworks Ltd,1
2013,M & W High Tech Projects U.K. Limited,1
2013,M Bateman & N Jennings T/A Jennings Bateman Partnership,1
2013,M/S Paddy & Christine Mcelligott T/A Lystoll Lodge Nursing Home,1
2013,Mac Accountancy & Administration Services Ltd,1
2013,Mainstay Medical Ltd,1
2013,Majibul Hoque,1
2013,Malabar Newsagency Limited,1
2013,Mandiant Ireland Ltd.,1
2013,Mandy Mei Man Tang,1
2013,Manufacturing Systems Products (Ireland) Limited,1
2013,Mapflow Limited,1
2013,Maple Court Nursing Home Ltd,1
2013,Marcus Evans (Europe) Ltd,1
2013,Marin Software Ltd,1
2013,Marine Computation Services Kenny Ltd,2
2013,Market Sphere Consulting Llc,2
2013,Mary Maguire,1
2013,Maryborough Nursing Home Limited,1
2013,Mason Hayes & Curran Professional Services Ltd,1
2013,Mastercard Ireland Limited,1
2013,Mater Dei Institute Of Education,3
2013,Mater Private Cork Limited,1
2013,Mater Private Hospital,7
2013,Matheson Ormsby Prentice,2
2013,Maven Accounting,1
2013,Maybin Property Support Services (Ireland) Limited,1
2013,Mazars,1
2013,Mc Cann Fitzgerald Solicitors,1
2013,Mc Eniff'S Bundoran Ltd,1
2013,Mcafee Ireland Ltd,6
2013,Mcap Europe Limited,2
2013,Mcdermott Laboratories Limited,1
2013,Mcdonnell Imaging Ltd,1
2013,Mcg Logistics Litmited,1
2013,Mckesson Ireland Ltd,3
2013,Mcr Engineering & Automation Limited,3
2013,Mcr Outsourcing Limited,1
2013,Md Burns & Co Limited,1
2013,Md7 International (Telecommunications) Ltd,1
2013,Media Scene Technolgy Ltd,1
2013,Mediaone Ltd,1
2013,Mediavest Ltd,1
2013,Medlab Pathology Limited,1
2013,Medlab Pathology Ltd,1
2013,Medtronic Vascular Galway Ltd,1
2013,Meghen Group Ltd,1
2013,Mehmet Semih Guler T/A Perfect Cutting Barber Shop,1
2013,Meilin Zhou,1
2013,Melotrans Ltd T/A Tallaght Auto Parts,1
2013,Melview Care Ltd,1
2013,Mercy Hospital,5
2013,Merrill Lynch Capital Markets Bank Limited,2
2013,Merrington Ltd T/A Domino'S Pizza Drumcondra,1
2013,Merrion Cricket Club,1
2013,Mescall Bros Ltd,1
2013,Metlife Europe Services Limited,1
2013,Metlife Services Eeig,5
2013,Mia Thai,1
2013,Michael Collins Associates Ltd,1
2013,Michael Guiney Ltd,1
2013,Michael Joy,2
2013,Michael O'Driscoll T/A Spar,2
2013,Michael Woodlock,1
2013,Michie Sushi Ltd.,1
2013,Microchem Laboratories (Ireland) Ltd,4
2013,Microsoft Ireland Operations Limited,9
2013,Microsoft Ireland Research,38
2013,Mill Race Nursing Home Ltd,5
2013,Millbrae Lodge Nursing Home Ltd,1
2013,Millennium College Dublin Ltd,2
2013,Miller Bros Development Co. Ltd.,1
2013,Mincon International,1
2013,Minds & Machines Limited,3
2013,Mirch Masala Limited,1
2013,Miss Darina Slattery,1
2013,Miss Hon Yee Lau,1
2013,Mitsubishi Corporation,15
2013,Mm Technology Ltd,2
2013,Mnms Developments,1
2013,Mobile Aware Ltd.,2
2013,Mobile Travel Technologies Ltd,1
2013,Modern Concepts Ltd,1
2013,Mohammad Amin,3
2013,Mohammad Idris Abdullah,1
2013,Moja Stylist Ltd,1
2013,Molson Coors Brewing Company Limited,1
2013,Money Point Ltd,1
2013,Moneymate Limited,1
2013,Moore Enterprises Ltd,1
2013,Moorefilm Ltd,4
2013,Moorehall Healthcare Limited,1
2013,Mount Carmel Medical (South Dublin) Ltd,1
2013,Mount Tabor Limited T/A Mount Tabor Care Centre & Nursing Home,1
2013,Moving Print Distribution Limited,1
2013,Mowlam Healthcare Services,2
2013,Mowlam Healthcare Services Limited,1
2013,Mphasis Ireland Ltd,3
2013,Mphasis Limited,1
2013,Mr Frederick J Gosker,1
2013,Mr. George O'Malley,1
2013,Mr. Michael Concannon,1
2013,Mrs. Hannah Crowley,1
2013,Ms. Qiu Feng Chen,1
2013,Msd International Gmbh - Irish Branch,4
2013,Msd Shared Business Services Emea Ltd,1
2013,Mu Sigma Limited,1
2013,Mudassar Bajwa,1
2013,Mufg Fund Services (Ireland) Ltd.,1
2013,Mul Aviation Capital,2
2013,Mulabee Ltd,1
2013,Mullagh Meats Limited,1
2013,Mulligans Chemist Ballybricken Ltd,1
2013,Mullinahinch House Private Nursing Home Limited,1
2013,Munib Kasim Zaman,1
2013,Muratec Automation Irl Ltd,3
2013,Murex Advanced Technologies Ltd,1
2013,Murphy Surveys Ltd,1
2013,Mylan Teoranta,3
2013,Myles P. Sunderland,1
2013,Mystical Rose Limited,1
2013,N.C.U. Ce Scheme Ltd,1
2013,Nanotox Innovations Limited,1
2013,National College Of Business Adminstration Ltd,1
2013,National Employee Development Training Centre Ltd,1
2013,National Institute For Bioprocessing Research And Training Ltd,1
2013,National Pen Promotional Products,12
2013,"National University Of Ireland, Galway",1
2013,"National University Of Ireland, Maynooth",6
2013,Nationwide Controlled Parking Systems Ltd,1
2013,Nbc Global Finance Limited,2
2013,Nearform Limited,1
2013,Nellcor Puritan Bennett Ireland,1
2013,Neo Innovation Irland Ltd,1
2013,Neptune Basketball Club,1
2013,Net Affinity Limited,1
2013,Netelek Technology Limited,1
2013,New Game Technologies Ltd,1
2013,New Ireland Assurance T/A Bank Of Ireland Life,1
2013,Newbay Software Ltd,1
2013,Newbrook Nursing Home Limited,1
2013,Newcastlewest Nursing Homes Ltd,2
2013,Newsmill Ltd,2
2013,Newswhip Media Ltd,1
2013,Niall Mellon,1
2013,Niall O'Keefe,1
2013,Nicole Dillon,1
2013,Nikon Precision Europe Gmbh,5
2013,Nirocon Ltd,2
2013,No Ordinary Designer Label Limited,1
2013,Noonan Services Group Ltd,1
2013,Northern Trust Management Services (Ireland) Ltd,5
2013,Norwood Nursing Home Ltd,3
2013,Nosh-Ington Limited,2
2013,Novartis Ireland Limited,3
2013,Novartis Ringaskiddy Ltd,1
2013,Nps Pharma International Limited,1
2013,Nucare Co. Ltd. T/A Glencarrig Nursing Home,1
2013,Nujaree Prasertrsi,1
2013,Numillenium Digital Technologies Ltd,2
2013,Nutricia Infant Nutrition Ltd,1
2013,Nutweave Ltd T/A Bombay Pantry,1
2013,Nuwave Ventures Limited,1
2013,Nx Systems Ltd.,2
2013,O'Donovan Transport (Cork) Ltd,1
2013,O'Mathuna (Hotel) Teo,1
2013,O'Reilly'S Garage (Blackpool) Ltd.,1
2013,O2 Environmental Smarttech Limited,1
2013,Oasis Global Management Company (Irl) Ltd,2
2013,Ocuco Ltd,2
2013,Olive Gallagher,1
2013,Oliver Carty Ltd,1
2013,Omega Nursing Home Ltd,1
2013,Omnicom Media Group (Ireland) Limited,1
2013,Online Reputation Ltd.,1
2013,Only Three Euro Ltd,1
2013,Open Applications Consulting Limited,2
2013,Open Sky Data Systems Ltd,3
2013,Openet Telecom Sales Limited,2
2013,Openjaw Technologies Ltd,4
2013,Openmind Networks Ltd,1
2013,Oracle Corporation,1
2013,Oracle Emea Limited,9
2013,Oracle Financial Services Software Bv,26
2013,Oracle Solution Services (India) Private Limited,1
2013,Orbis Mes Limited,2
2013,Organon Ireland Limited,3
2013,Oriflame Research & Development Limited,1
2013,Orix Aviation Systems Limited,2
2013,Orwell House Limited,2
2013,Orwell House Nursing Home,1
2013,Othello Guest House,1
2013,"Our Lady'S Manor Inc.,",2
2013,Ove Arup & Partners Ireland,3
2013,Oxfam Republic Of Ireland,1
2013,Oxtron Ltd T/A Supervalu Killester,2
2013,P & J Security Services Ltd,1
2013,Paddy Anne & Brian Fahey,1
2013,Paddy Power Plc,2
2013,Pakla Ltd.,1
2013,Paksa Retail Store Ltd.,1
2013,Pallas Foods,1
2013,Paper Bag Converters Ltd,1
2013,Parallel Internet Limited,1
2013,Parke House Nursing Home Ltd,2
2013,Patrick Kennedy,1
2013,Patrick Liew Kar Shun,1
2013,Patrick Lynch,1
2013,Patrick Morris,1
2013,Patrick Walsh,1
2013,Paul & Mary Clare Rochford,2
2013,Paul Mccann And Stephen Tennant Specific Assets,1
2013,Paula Cull,5
2013,Pavee Point Travellers Centre,1
2013,Pay And Shop Ltd,2
2013,Paypal Europe Services Ltd,3
2013,Pearl Production Services Ltd T/A Pearl Audio Visual,1
2013,Pearl Street Enterprises Ltd.,2
2013,Pembroke Cafes Limited,1
2013,Pembroke Capital Ltd,1
2013,Pembroke Cricket Club,1
2013,Pentagon Technologies Group Inc,2
2013,Pepper Finance Corporation Ireland,2
2013,Pepsi-Cola International Cork,10
2013,Percana International Managed Services,1
2013,Peter Lee,1
2013,Petrogas Group Ltd,1
2013,Pfizer Ireland Limited,1
2013,Pfizer Ireland Pharmaceuticals,1
2013,Pfizer Nutritionals Ireland Limited,1
2013,Philip Thompson,1
2013,Philos It Limited,1
2013,Phoenix Cricket Club(Phoenix Pk),1
2013,Pilz Ireland Industrial Automation,7
2013,Pinewood Laboratories Ltd.,3
2013,Pioneer Investment Management Limited (Pioneer),1
2013,Pj O'Gorman,1
2013,Plr Worldwide Sales Limited,1
2013,Pmi Software Ltd,1
2013,Polaris Software Lab Ireland Ltd,7
2013,Populis Ireland Ltd,1
2013,Portwest Limited,1
2013,Positive Equity Limited,1
2013,Poundland Limited,1
2013,Power Leisure Bookmakers Limited,3
2013,Ppd Development Ireland Limited,2
2013,Pramerica Systems Ireland Ltd,30
2013,Pramusma Technology Limited,1
2013,Pricewaterhouse Coopers (Spencer Dock),12
2013,Primark T/A Penny'S,1
2013,Pro Tek Medical Ltd,1
2013,Procter & Gamble (Manufacturing) Ireland Limited,1
2013,Procuro Euro Limited,1
2013,Profitero Limited,1
2013,Project Management Ltd.,4
2013,Prometric Ireland Limited,1
2013,Prophotonix (Irl) Limited,1
2013,Propylon Ltd,1
2013,Protek Medical Ltd,2
2013,Psc Biotech Limited,1
2013,Puca Technologies Ltd,1
2013,Punjab House Restaurant (Dundalk),1
2013,Q. K. Coldstore,1
2013,Qil Technologies Limited,3
2013,Quality Decor,1
2013,Quantcast International Limited,5
2013,Quartet Consulting Ltd,1
2013,Quest Diagnostics Ireland,1
2013,Qui Tiua Ou/ Guang Jun Li,1
2013,Quidam Production El Gusto Ltd,1
2013,Quintiles Ireland Limited,1
2013,Quotefish Limited,1
2013,R Blake-Knox & J Hynes T/A Reynolds Thomson Reed,1
2013,Radio Systems Petsafe Europe Ltd,1
2013,Raimonds Galvans T/A Slavik Gym Club,1
2013,Ranbaxy Ireland Limited,1
2013,Randor Computers Ltd T/A Computers Unlimited,1
2013,Raps Limited,1
2013,Rational Ft Services Ireland Limited,6
2013,Rational Reproduction Ltd,1
2013,Rebraint Ltd,1
2013,Red Box Direct Ltd,1
2013,Redemptorist Community,1
2013,Rekhi Trading Ltd,1
2013,Retail In Motion Ltd,1
2013,Retronix Semiconductor Ltd,1
2013,Rexxam Electronics Ireland Co Limited,1
2013,Richard Lett,2
2013,"Richard Nash And Co Ltd T/A Nash Wines, Nash'S Mineral Waters",1
2013,Rigney Dolphin Ltd,3
2013,Riot Games Ltd,2
2013,Riverside Care Centre Ltd T/A Riverside Nursing Home,1
2013,Riverview Sales Ltd,1
2013,Rlw Care Limited,1
2013,Robert & Ursula Fagan,1
2013,Roche Products (Ireland) Ltd,2
2013,Rockall Technologies Limited,1
2013,Rosemount School,1
2013,Rosenalee Care Centre Ltd.,2
2013,Roseville Nursing Home Ltd,2
2013,Rossclare Nursing Home Limited,1
2013,Royal Spice,1
2013,Rusty Glen Ltd,1
2013,Ryevale Nursing Home,10
2013,S&F Global Fresh Exotics Ltd,1
2013,Safa Foods Ltd,1
2013,Saffron Catering Ltd,1
2013,Sage Technologies,1
2013,Sainoco Technology Limited,1
2013,Salmon Software Limited,1
2013,Samco Agricultural Manufacturing T/A Samco Agri,1
2013,San Remo Private Nursing & Convalescent Home Ltd.,7
2013,Sancta Maria Nursing Home Limited,1
2013,Sandisk International Ltd,2
2013,Sandra Caune,1
2013,Sap Ssc (Ireland) Limited,5
2013,Sarkar & O'Sullivan Associates Ltd,1
2013,Sarwan Singh Gill,1
2013,Satir Europe (Ireland) Company Limited,1
2013,Saturday School For Japanese Children,1
2013,Scannell Solutions Limited,1
2013,Schorman Contract Cleaning Services Ltd.,2
2013,Schubert Consulting Ltd,2
2013,Scotiabank (Ireland) Limited,1
2013,Seamus Carew,3
2013,Seamus Mac Kenna,1
2013,Sean & Theresa Quinn,3
2013,Sean Pierse,1
2013,Senddr Software Ltd.,1
2013,Sentenial Ltd,6
2013,Setanta Sports Channel Ireland Limited,1
2013,Sfdc Ireland Ltd,4
2013,Sfm Killarney Ltd T/A Murphy'S Bar,1
2013,Shalom Boterashvili Advising And Management Ltd,1
2013,Shamzuri Mohd Hanifa T/A The Cottage Restaurant,1
2013,Shannon Aerospace,2
2013,Shannon Air Link Limited,2
2013,Shannon Coiled Springs Ltd,1
2013,Shannore Ltd T/A Corpus Christi Nursing Home,1
2013,Shanti Niketon Limited,2
2013,Shay Brennan T/A Lourdesville Nursing Home,1
2013,Sheffau Ltd,1
2013,Shell E & P Ireland Limited,2
2013,Shenick Network Systems Ltd,1
2013,Shenick Software Systems Ltd,1
2013,Shire Pharmaceuticals Ireland Limited,1
2013,Short Run Components Ltd,1
2013,Siam Thai Ltd - Andrew St.,1
2013,Sicim Ireland Ltd,1
2013,Sidero Limited,7
2013,Sigma Aviation Services Ltd,1
2013,Sigmar Recruitment Ltd,1
2013,Simon Kerins,1
2013,Simpson'S Hospital,1
2013,Simulity Systems Limited,1
2013,Sindice Limited,1
2013,Sino-Eu Union International (Irl Trading Ltd.),1
2013,Sino-Eu Union International (Irw Trading Ltd.),1
2013,Sita Information Networking Computing Ireland Ltd,2
2013,Skillsoft Ireland Ltd,1
2013,Skynet Labs Limited,1
2013,Slatterys Ltd.,1
2013,Smartbox Experience Limited,4
2013,Smbc Aviation Capital Limited,3
2013,Smt Fund Services (Ireland) Limited,5
2013,Smurfit Securities Ltd,1
2013,Snapper Limited T/A Right Price Tiles,1
2013,Sodexho Ireland Limited,1
2013,Softco Limited,2
2013,Sogeti Ireland Ltd,3
2013,Solarwinds Software Europe Ltd,1
2013,Sonas Nursing Homes Management Co Limited,4
2013,Sook Muangchan,1
2013,Sophia Housing Association,1
2013,Source & Supply Logistics Ltd,2
2013,South Infirmary/Victoria Hospital Ltd.,8
2013,South Street Food Company Ltd,1
2013,Spanish Point Technologies Ltd,1
2013,Sparantus Ltd,1
2013,Sqs Software Quality Systems (Irl) Ltd,17
2013,St Andrew'S Parish,1
2013,St Attracta'S Nursing Home,1
2013,St Benildus College,1
2013,St Colmcille'S Nursing Home Ltd,1
2013,St Pauls Nursing Home Limited,4
2013,St. James'S Hospital,11
2013,St. John Of God Hospital,2
2013,St. Kierans Nursing Home Ltd,1
2013,St. Mary'S Centre (Telford) Ltd,1
2013,St. Mary'S Nursing Home Ltd,1
2013,St. Michael'S House(Ballymun),1
2013,St. Vincent'S Private Hospital,1
2013,St. Vincent'S University Hospital,5
2013,Stanford Woods Care Centre Ltd,2
2013,Stanwood Medical Services Ltd,1
2013,Starville Promotions Limited,1
2013,Stelfox Limited,1
2013,Sterling Ventures Ltd,1
2013,Stillorgan Park Hotel,1
2013,Storagecraft Technology Ltd.,1
2013,Storytoys Limited,1
2013,Stryker Ireland Limited,2
2013,Stryker Nv Operations Limited,1
2013,Sumitomo Mitsui Banking Corporation Europe Limited,1
2013,Sun Life Information Services Ireland Ltd,1
2013,Sundyp Ltd,1
2013,Sungard Consulting Services (Ireland) Limited,1
2013,Sungard Global Services (Ireland) Limited,1
2013,Super Thai Massage,1
2013,Supermacs Ireland Ltd,1
2013,Superquinn Limited,2
2013,Sureskills Ltd,1
2013,Susquehanna International Group Limited,8
2013,Swiss Capital Invest Holding (Dublin) Ltd,1
2013,Swiss Post Solutions Ireland Limited,1
2013,Swords Laboratories,1
2013,Symantec Ltd.,11
2013,Synchronoss Technologies Ireland Limited,2
2013,Syncreon Ireland,1
2013,Syntel Europe Ltd,3
2013,System Dynamics Limited,2
2013,Tableau Ireland Company,1
2013,Takeda Ireland Limited,3
2013,Tallis Consulting Limited,1
2013,Tanbel Limited,1
2013,Tanjores Restaurant Limited,1
2013,Taoa Retail Limited,1
2013,Tara Winthrop Ltd,7
2013,Taskforce Security Mananegement Services,2
2013,Tata Consultancy Services (Tcs),5
2013,Tata Consultancy Services Limited,154
2013,Tata Elxsi Limited,20
2013,Teamsoft Limited,1
2013,Techvagonmash Ireland Limited,1
2013,Teck Ireland Ltd,1
2013,Tekka Catering,1
2013,Tel Magnetic Solutions Ltd,1
2013,Telclic Limited,1
2013,Telefonica Epsc Ireland Ltd.,1
2013,Telefonica Ireland Ltd,1
2013,Telekinesys Research Limited,2
2013,Teletech Customer Care Management (Ireland) Limited,1
2013,Temple Inns Limited,1
2013,Templeogue Basketball Club,1
2013,Templeogue College,1
2013,Teradata Ireland Ltd,3
2013,Terence O'Rourke,1
2013,Terenure College Rugby Football Club,1
2013,Terminalfour Solutions Ltd.,1
2013,Tesco Ireland,1
2013,Test Triangle Limited,4
2013,Thai Garden Restaurant Ltd,3
2013,The Barretstown Gang Camp Fund Limited,6
2013,The Boeing Company (Boeing Us),1
2013,The Cheese Pantry Limited,1
2013,The Concentrate Manufacturing Company Of Ireland,7
2013,The Dublin Thai Centre Limited,1
2013,The Hills Cricket Club,1
2013,The International Society For Quality In Health Care Limited,1
2013,The Irish Cricket Union Limited,1
2013,The Little Drinks Company Ltd,2
2013,The National Ballet Of Ireland,1
2013,The Now Factory Limited,3
2013,The Performance Partnership Ltd,1
2013,The Precedent Partner Janette Ali And Hussein Ali,1
2013,The Real Olive Co,1
2013,The Representative Church Body,1
2013,Thitirat Maliwaong,1
2013,Thitirat Maliwaong T/A Mai Thai Massage,1
2013,Thomas Man Yin Chu,1
2013,Thomas O'Keeffe (Kilcock) Ltd,1
2013,Thomas Whitehead,1
2013,Three Rock Rovers Hockey Club,1
2013,Timarco Limited,1
2013,Time N Tax Ltd,1
2013,Timothy Ryan & Robert Walsh,1
2013,Tipp Medical Limited,1
2013,Tjx Ireland,1
2013,Tlc Health Services Ltd,17
2013,Tlc West Limited,1
2013,Tlm Ventures Limited,1
2013,Tokyo Electron Europe Limited - Irish Branch,3
2013,Towers Watson (Ireland) Limited,3
2013,Tqs Integration Ltd,1
2013,Tradestream (Ireland) Limited,1
2013,Traditional Meat Company Ireland,4
2013,Transgender Equality Network Ireland Limited,1
2013,Transics Ireland Limited,1
2013,Transitions Optical Inc.,1
2013,Travelers Management Ltd,1
2013,Trend Micro Emea Limited,4
2013,Tripadvisor Ireland Limited,1
2013,Triplett Limited,1
2013,True Blue Computing Limited,3
2013,Tuesday Communications Limited,2
2013,Tuition Desk Limited.,1
2013,Tullow Mushroom Growers Ltd,2
2013,Tullow Oil Ltd,3
2013,Tung-Chi Traditional Chinese Health Centre,1
2013,Turkish Airlines Inc.,1
2013,Tvas (Ireland) Limited,1
2013,Tweekaboo Ltd,1
2013,Twitter International Company,5
2013,Two Sister Families Ltd,2
2013,Ucd,15
2013,Udc Ireland Limited,1
2013,Uillinn Nursing Home Limited,2
2013,Ul Eagles Basketball Club,1
2013,Ulster Bank Ireland Limited,2
2013,Ultimate Rugby Ltd.,1
2013,Ultra Leisure Limited T/A Tudor Casino,1
2013,Ums Management Services Limited,1
2013,Union Heritage Holding Company Ltd,1
2013,United Parcel Service Cstc Ireland Ltd,2
2013,University College Cork,5
2013,University Of Dublin,10
2013,University Of Limerick,6
2013,University Of Notre Dame,1
2013,Univet Ltd,1
2013,Unum Ireland Limited,2
2013,Upc Communications Ireland,1
2013,Upmc Beacon Hospital Sandyford Limited,10
2013,Utc Overseas Holding Ireland Ltd.,1
2013,Valexia Ltd,1
2013,Valli Software Solutions Ltd,2
2013,Vantage Resources Ltd,1
2013,Varna Healthcare Services Limited,1
2013,Varnal Limited,1
2013,Vedanta Lisheen Mining Ltd,1
2013,Vernon Restaurant Limited,1
2013,Vero Technologies Limited,3
2013,Vestas Ireland Ltd,1
2013,Vidara Therapeutics Research Limited,1
2013,Vipjet Limited,1
2013,Virtu Financial Ireland Limited,5
2013,Viviana Chinny Olisaemeka,1
2013,Vizor Limited,1
2013,Vmware International Ltd,1
2013,Vodafone,3
2013,Volunteering Ireland,1
2013,Vrm Technology Limited,2
2013,Wak Consulting Ltd,1
2013,Walfin Taverns Ltd,1
2013,Walkers Irl,1
2013,Wappinger Food Corporation Limited,2
2013,Ward Data Entry Agency Limited,1
2013,Ward Solutions Ltd,1
2013,Waterfall Farms Ltd,2
2013,Wealthtrack Software Limited,1
2013,Wealthwide Dun Laoghaire Ltd,1
2013,Wells Fargo Bank International,2
2013,West Wood Health Club,1
2013,Westbourne It Solutions Ltd,1
2013,Western Automation Res & Dev Limited,1
2013,Western Union Payment Services Ireland Ltd,1
2013,Whitechapel Film Productions Limited,1
2013,Wild Swan,1
2013,William Brennan & Hugh Mcgroddy,1
2013,Willoway Nursing Home Ltd,13
2013,Wipro Technologies,73
2013,Wonga Technology Ltd,7
2013,Word Perfect Translation Services Limited,1
2013,Workday Limited,2
2013,Wurdec Limited,2
2013,Xilinx Ireland,3
2013,Xtralis Global,1
2013,Y.M.C.A. Cricket Club,1
2013,Yahoo Ireland Services Ltd,3
2013,Yahoo! Emea Limited,12
2013,Yelp Ireland Limited,1
2013,Ykie Limited,1
2013,Yong He Limited,1
2013,Yumchow Southside Ltd,1
2013,Yupon Ltd,1
2013,Yvonne O'Connor T/A O'Connor Sheedy & Co,1
2013,Z-We-Ton (Raheen) Limited,1
2013,Zahid Hussain,1
2013,Zaika (Food) Ltd T/A Jaipur,2
2013,Zalax Limited,1
2013,Zarina Ltd T/A Jaipur,2
2013,Zazzle Ireland,1
2013,Zenith Technologies,3
2013,Zerogrey Ltd,1
2013,Zhen Wu,1
2013,Zhida International Cultural Exchange Limited,1
2013,Zurich Insurance Company Limited,1
2013,Zurich Insurance Ireland Ltd,4
