Year,Company,Total
2012,Ireland United States Commission For Educational Exchange T/A Fulbright Commission,1
2012,Irene Tsang T/A Golden Valley,1
2012,Irish Clinical Oncology Research Group Ltd,1
2012,Irish Country Meats (Wexford),9
2012,Irish Dairy Board Co-Operative Ltd,1
2012,Irish Distillers Limited,1
2012,Irish Dog Foods Ltd,3
2012,Irish Domains Ltd,1
2012,Irish Education Business,1
2012,Irish Express Cargo Limited,1
2012,Irish Guide Dogs Association,1
2012,Irish Life & Permanent Plc,1
2012,Irish Mission Of The Seventh Day Adventists,1
2012,Irish Refugee Council,1
2012,Irish Rugby Football Union,13
2012,Irish Rugby Football Union - Leinster Branch,1
2012,Irish Rugby Football Union - Munster Branch,1
2012,Irish Table Top Group Ltd,1
2012,Isboye Associates Ltd,2
2012,Isite Web Technologies Ltd,1
2012,Iss Ireland Limited,6
2012,Iss Ireland Limited T/A Iss Facility Service Security,1
2012,J C Bloodstock Ltd,1
2012,J J N Transport Ltd,1
2012,J Walsh & J Carney T/A Carney Walsh & Company,1
2012,J.P. Morgan Hedge Fund Services (Ireland) Ltd,1
2012,Jacobs Engineering Ireland Limited,6
2012,Jalmia Computers Ltd,1
2012,James Adams & Co Transport Services Ltd,1
2012,James Gorman,1
2012,James Killeen,1
2012,James S Bolger,2
2012,Jampa Ling Trust,1
2012,Janssen Biologics Ireland,2
2012,Japore Restaurant Ltd,1
2012,Jasmine Chinese Restaruant Ltd(Carlow),1
2012,Jaspersoft Limited,1
2012,Jay Joe Ltd T/A Cactus Jacks,1
2012,Jaykay Leisure Limited,1
2012,Jennifer O'Neill,1
2012,Jeseed Limited,1
2012,Jesuit Missions,1
2012,Jesuit Order,1
2012,Jetron Ltd,1
2012,Jian Chen & Yuexian Lin,1
2012,Jkp Nursing Home Ltd,1
2012,Jml Technology Limited,1
2012,John Byrne Conveyors & Packaging Services Limited,2
2012,John Courtney And Stephen Courtney T/A Circus Vegas,1
2012,John Gleeson,1
2012,John Hynds,1
2012,John Keane,1
2012,John Kelly Meats Limited,1
2012,John M. Oxx (Race-Horse Trainer),1
2012,John Mcnulty,1
2012,John Quirke,1
2012,John Thomas Bradbury,2
2012,"John Walsh, John Sullivan, Patrick O'Dwyer",3
2012,Joseph Butler & Ingrid Ashmore Butler,1
2012,Joseph G Murphy,2
2012,Joseph N Marley T/A Pilgrims Rest Nursing Home,1
2012,Joseph Peters,1
2012,Juddmonte Farms Ireland Ltd,1
2012,Jun Di Weng T/A China Court Chinese & Thai Takeaway,1
2012,Just-Eat Ireland Ltd,1
2012,Kamdy'S Limited,1
2012,Karmarton Ltd.,1
2012,Kaseya Ltd.,1
2012,Kathleen Berry,1
2012,Kayfoam Woolfson,1
2012,"Kays Real Chefs, Real Food",4
2012,Kaysrealchefsrealfood Limited,6
2012,Kbc Bank Ireland Plc,1
2012,Kdb Ireland Limited,2
2012,Keadeen Hotel,1
2012,Kebahagian Ltd,1
2012,Keenos Limited,1
2012,Kellogg Europe Trading Limited,7
2012,Kenexa Global Services Ltd,1
2012,Kennedy Security & Consultancy Ltd,2
2012,Kens,1
2012,Kepak Athleague,1
2012,Kepak Cork,6
2012,Kepak Group Ltd,4
2012,Kepak Hacketstown,2
2012,Kepak Kilbeggan,2
2012,Kepak Longford,8
2012,Kerry Group Services Ltd,9
2012,Kevin Aherne,1
2012,Key Waste Management Ltd,1
2012,Keywords International Ltd,1
2012,Kiernan'S Service Station Ltd,1
2012,Kilbrew Recuperation & Nursing Care Ltd,3
2012,Kilcullen Asian World Food Ltd,3
2012,Kilcullen Family Practice,1
2012,Kilkenny Truck Centre,1
2012,Killiney Hotels Ltd,2
2012,Killucan Nursing Care Centre Ltd.,1
2012,Kilmainham Square Hotel Ltd,1
2012,Kilronan Castle Hotel Limited,1
2012,Kilrush District Hospital Ltd.,1
2012,Kinara Restaurant Ltd,1
2012,Kingdom Restaurants Ltd,2
2012,Kingside Computing Ltd,2
2012,Kinnett Loop1 Systems Limited,1
2012,Kinsealy Property Ltd,1
2012,Knights Cleaning Services Ltd,1
2012,Knockcullen Retail Ltd,1
2012,Knockranny House Hotel,1
2012,Kobo Software Ireland Ltd,2
2012,Koishi,2
2012,Kooba Internet Solutions Ltd.,1
2012,Korean Airlines,1
2012,Korowa Ltd.,3
2012,Kosmos Health Limited,2
2012,Koverto Envelopes (Irl) Ltd.,1
2012,Kpmg,11
2012,Kyle International Transport Ltd,1
2012,Kylemore Nursing Home Ltd.,1
2012,L-Ev 8 Marketing,1
2012,La Mazzerella Ltd,1
2012,La Palmyra,3
2012,Lady Edgeworth Nursing Home Ltd,1
2012,Ladyswell National School,1
2012,Lagos Limited,1
2012,Lakeside Mushrooms Ltd,1
2012,Lambros Restaurant T/A Hong Kong Restaurant,1
2012,Landmark Hotel,1
2012,Langton House Hotel Ltd,1
2012,Langton Marble City Ltd,1
2012,Larchfield Park Nursing Home,2
2012,Lawson House Nursing Home Ltd,2
2012,Leng Mooi Tan,1
2012,Levon Ltd,1
2012,Lg Foods Ltd,1
2012,Li Pin Shan T/A Regent Chinese Restaurant,1
2012,Liam Harvey And Ciary Harvey,1
2012,Liam Tedford,1
2012,Liberty Mutual Direct Insurance Company Ltd,2
2012,Liberty Rock Solutions Limited,1
2012,Lidl Ireland Gmbh,1
2012,Life Scientific Ltd,1
2012,Lifeline Ambulance Service Ltd,1
2012,Liffey Meats (Cavan) Ltd,19
2012,Lightridge Ltd,5
2012,Lining Investment Ltd,1
2012,Linkedin Ireland Ltd,15
2012,Lionbridge Ireland Limited,1
2012,Lisaderg Construction Ltd,1
2012,Lisheen Nursing Centre Ltd.,1
2012,Lisk Ireland Ltd,2
2012,Little Caesers Palace T/A Little Caesers,1
2012,Little Sisters Of The Poor,3
2012,Lm Ericsson Limited,93
2012,Logmein Ireland Limited,7
2012,Lok Moon Chinese Restaurant,1
2012,Lough Corrib Nursing Home Ltd,1
2012,Louis Mcnally,2
2012,Lucan Lodge Nursing Home,2
2012,Lucini & Lucini Communications Limited.,1
2012,Lumension Security Ireland Ltd,1
2012,Lunar Technologies Limited,1
2012,Luxury Reservations Limited,2
2012,Lynch Medical Supplies (Lms) Ltd,1
2012,M & B Conversions Ltd,2
2012,M & W High Tech Projects U.K. Limited,24
2012,M C T Catering Ltd,2
2012,M&W High Tech Projects Ireland Ltd,4
2012,Macquarie Aircraft Leasing Services Ltd,1
2012,Macquarie Equipment Finance Services Ltd,1
2012,Macro Facilities Solution Ltd,3
2012,Macro Facilities Solutions,1
2012,Magnet Networks Limited,1
2012,Majestic Fashion Ltd,1
2012,Mallinckrodt Medical,1
2012,Man Hing Wai & Sat Lian Yong,2
2012,Manguard Plus Limited,1
2012,Manjki Limited,1
2012,Manor Care (International) Limited,1
2012,Manorock Limited,1
2012,Manwin Ireland Holdco Limited,1
2012,Marcon Catering Limited,1
2012,Marcus Evans (Europe) Ltd,1
2012,Margaret Aylward,1
2012,Margaret Chamberlain,1
2012,Margaret Hanlon & John Shenton T/A City Physio,1
2012,Marguerites Bakery Newcastle West Ltd.,1
2012,Marie Barrington,1
2012,Mario L Borza,1
2012,Mark Roche,1
2012,Marketo Emea Ltd,1
2012,Martin Kent T/A Martin Kent & Co T/A Lek Thai Massage Therapy,1
2012,Martin Lynch,1
2012,Martina O'Brien & Guo Qiang Zheng T/A Unicorn Gardens Chinese,1
2012,Mary Kennedy,1
2012,Mary Mcgibney And Geraldine Cobbe,1
2012,Masala Zone (Jaipur Group),2
2012,"Mason, Hayes & Curran",1
2012,Mastercard Ireland,1
2012,Mastercard Ireland Limited,2
2012,Mater Hospital,3
2012,Mater Private Hospital,7
2012,Matheson Ormsby Prentice,1
2012,Matt The Thresher Ltd,1
2012,Matthew Hannigan T/A Hannigan Facility Services,2
2012,Maurice Regan,1
2012,Maxim Intergrated Products International Limited,2
2012,Maybin Property Support Services (Ireland) Limited,4
2012,Mayo Advertiser Ltd,1
2012,Mazars,1
2012,Mazeppa Limited,1
2012,Mc Ardle Transport Ltd,1
2012,Mcafee Ireland Ltd,5
2012,Mcap Europe Limited,1
2012,Mcdermott Laboratories Limited,1
2012,"Mcdonald'S Restaurant, Nutgrove - Perisan Restaurant Ltd.",1
2012,Mckesson Ireland Ltd,7
2012,Meadwestvaco Healthcare Packaging Ltd.,1
2012,Medtronic Vascular Galway Ltd,1
2012,Meehan Bros (Killybegs) Limited,1
2012,Meghen Group Ltd,2
2012,Mehta Importers,1
2012,Meilin Zhou,1
2012,Melanie An T/A Good Days Chinese Restaurant,1
2012,Merck Sharp & Dohme,1
2012,Mercy Hospital,7
2012,Merit Medical Ireland Limited,1
2012,Merrill Lynch Capital Markets Bank Limited,2
2012,Merrion Cricket Club,1
2012,Mertonfield Ltd,1
2012,Meteor Mobile Communications,1
2012,Metlife Europe Services Limited,1
2012,Metlife Services Eeig,5
2012,Michael Halford (Racehorse Trainer),2
2012,Michael Lynch,1
2012,Michael Patrick O'Donoghue,1
2012,Michael Smith Supermarkets Ltd,1
2012,Microsoft Ireland Operations Limited,24
2012,Microsoft Ireland Research,16
2012,Mill Race Nursing Home Ltd,3
2012,Millbrook Linen Ltd,1
2012,Millward Brown Ims,1
2012,Millward Brown Ireland Limited,1
2012,Miss Belinda Justiniane,1
2012,Miss Helga Schwörer,1
2012,Miss Hon Yee Lau,1
2012,Miss Maricica Giurgi,2
2012,Mit Professional Services Ltd,1
2012,Mitie Facilities Management Ltd,3
2012,Mitsubishi Corporation,8
2012,Mitsubishi Ufj Lease & Finance (Ireland) Limited,1
2012,Mitsui Sumitomo Reinsurance Limited,1
2012,Mitsui Sumitomo Reinsurance Ltd,2
2012,Mizzonis Pizza & Pasta Ltd,2
2012,Mlh Holdings Limited,1
2012,Mm Technology Ltd,2
2012,Modern Concepts Ltd,3
2012,Modeva Interactive,1
2012,Mohammed Moustafa,2
2012,Molana Ltd,1
2012,Monadel Limited,1
2012,Monaghan & Sons Headford Ltd,1
2012,Monaghan Biosciences,2
2012,Monaghan Mushrooms,1
2012,Monica Holton,1
2012,Monkstown Inns Ltd,1
2012,Monu Quality Enterprise Limited,3
2012,Monzio Ltd.,1
2012,Moore Enterprises Ltd,2
2012,Moorefilm Ltd,3
2012,Moriarty Hotels Ltd,1
2012,Morse Solutions Ltd,1
2012,Mount Carmel Medical (South Dublin) Ltd,1
2012,Mowlam Healthcare Ltd,2
2012,Mowlam Healthcare Services Ltd,6
2012,Moyglare Nursing Home,2
2012,Moytura Press Limited,1
2012,Moyvalley Meats (Irl) Ltd,1
2012,Mphasis Ireland Ltd,6
2012,Mphasis Limited,4
2012,Mr Alan Jordan,1
2012,Mr David Evans,1
2012,Mr Massimo Toselli T/A The Roma Grill,1
2012,Mr Philip Reynolds,1
2012,Mr. Michael Concannon,1
2012,Mr. Peter Ross,1
2012,Mr. Rakesh Kapoor,1
2012,Ms Maykim To,1
2012,Ms. Winifred Mary Kennedy,1
2012,Ms. Zhen Yi Yu T/A Jasmine Chinese Restaurant,1
2012,Msd International Gmbh - Irish Branch,5
2012,Msd Shared Business Services Emea Ltd,2
2012,Muhammad Farooq T/A Rifco General/Dilpasand Indian Restaurant,1
2012,Mul Aviation Capital,2
2012,Mulhuddart Community Centre Limited,2
2012,Mulligans Of Sandymount Ltd.,1
2012,Mullinahinch House Private Nursing Home Limited,1
2012,Multimedia Computer Systems Ltd T/A Micropro Computers,1
2012,Muratec Automation Irl Ltd,4
2012,Murex Advanced Technologies Ltd,2
2012,Mystical Rose Limited,3
2012,N S Board Of Management T/A Assumption Junior Boys School,1
2012,Nando'S Chickenland Ireland Limited,1
2012,Naseer Ahmad T/A Indian Tandoori,1
2012,National Institute For Bioprocessing Research And Training Ltd,2
2012,National Instruments ( Ireland ) Ltd.,1
2012,National Maternity Hospital,1
2012,National Organic 160 Products Ltd,1
2012,National Rehabilitation Hospital,1
2012,"National University Of Ireland, Maynooth",4
2012,Natural Dairies Ltd,1
2012,Navan Road Parish,1
2012,Neptune Basketball Club,1
2012,Neriki Europe Limited,2
2012,Nessa Foods Ltd T/A Indie Spice,1
2012,Net Affinity Limited,1
2012,Net Ministries Of Ireland Ltd,1
2012,Nevora Limited,1
2012,New Ireland Assurance T/A Bank Of Ireland Life,1
2012,Newbay Software Ltd,3
2012,Newbrook Nursing Home Limited,7
2012,Newlands Nurseries Limited T/A Newlands Garden Centre,3
2012,Newpark Care Centre,1
2012,Newtonheath Company Ltd T/A St. Patrick'S Athletic F.C.,1
2012,Neylons Maintenance Services Limited,12
2012,Nine Yards Ltd,1
2012,Nirocon Ltd,1
2012,Nitrosell Limited,1
2012,Nm Palmerston Retail Investments Ltd,1
2012,Noonan Services Group Ltd,6
2012,Noonan Services Ltd,3
2012,Northern Trust Management Services (Ireland) Ltd,5
2012,Norton (Waterford) Limited,1
2012,Norwood Grange Nursing Home,1
2012,Novartis International Pharmaceuticals Ltd,1
2012,Novartis Ringaskiddy Ltd,1
2012,Nsyp Ltd,1
2012,Nuala O'Toole,1
2012,Nuala Woulfe Beauty Salon Ltd.,2
2012,Nuance Communications Ireland Ltd.,2
2012,Nucare Co. Ltd. T/A Glencarrig Nursing Home,1
2012,Nurendale Ltd,1
2012,Nurendale Ltd T/A Panda Waste Services,9
2012,Nvolve Limited,1
2012,O & C Future Ltd,1
2012,O'Brien Butcher & Deli,1
2012,O'Brien Fine Foods,1
2012,O'Dwyer Delaney & Co,1
2012,O'Leary International Limited,7
2012,O'Leary International Ltd.,2
2012,O'Mathuna (Hotel) Teo,1
2012,"O'Shea Commercials Ltd.,",1
2012,O.S. Construction,2
2012,O2 Environmental Smarttech Limited,1
2012,Oaklands Nursing Homes Ltd.,1
2012,Oakwood Private Nursing Home,1
2012,Obelisk Communications Ltd,1
2012,Occasion Jewellers Limited,1
2012,Ocs One Complete Solution Ltd,1
2012,Ogalas Ltd,1
2012,Oikos Furniture Limited,1
2012,Oisin Gilbride T/A Gilbride & Co.,1
2012,Olam Limited T/A South Circular Pharmacy,1
2012,Olivia & Mary English,1
2012,Olivia And Mary English T/A Sancta Maria,1
2012,Omac Laboratories Ltd,1
2012,Omega Nursing Home Ltd,1
2012,On Semicunductor Ireland Research & Design Ltd,1
2012,Open Sky Data Systems Ltd,1
2012,Openet Telecom Limited,2
2012,Oracle Emea Limited,7
2012,Oracle Financial Services Software Bv,23
2012,Orange Tree Ltd T/A L'Occitane,1
2012,Orbis Mes Limited,1
2012,Orbiscom Ireland Limited,2
2012,Orchestra Platform Limited,1
2012,Organon Ireland Limited,3
2012,Orix Aviation Systems Limited,2
2012,Orwell House Limited,2
2012,Oscar Restaurant Ltd T/A Hong Kong Kitchen,1
2012,Our Lady'S Childrens Hospital Crumlin,4
2012,Our Lady'S Hospice,1
2012,"Our Lady'S Manor Inc.,",3
2012,Ove Arup & Partners Ireland,1
2012,Oxigen Environmental Ltd,1
2012,P & B Security Services Limited,3
2012,P & J Security Services Ltd,1
2012,Paddy Anne & Brian Fahey,1
2012,Paddy Anne & Brian Fahy,2
2012,Paddy Power Bookmakers,1
2012,Paddy Power Plc,1
2012,Padraig Thornton Waste Disposal Ltd,1
2012,Padre Pio Nursing Home (Thurles),1
2012,Pagni Pharmacies Ltd,1
2012,Paragon Security Services Ltd,1
2012,Parallel Internet Limited,2
2012,Parbo Limited,1
2012,Park House Hotel,1
2012,Parke House Nursing Home Ltd,2
2012,Pasta Pizza,1
2012,Patrick J Cox,1
2012,Patrick Kennedy,1
2012,Patrick Kennedy & Denis Mcelligott,2
2012,Patrick Liew Kar Shun,1
2012,Paul & Mary Clare Rochford,8
2012,Paul Deegan,1
2012,Paula Cull,2
2012,Paypal Europe Services Ltd,5
2012,Pembroke Cricket Club,1
2012,Pentagon Technologies Group Inc,1
2012,Pepsi-Cola International Cork,1
2012,Percana International Managed Services,1
2012,Performit Limited,1
2012,Perisan Restaurant Ltd.,1
2012,Permanent Plc,1
2012,Peter Casey & Sons Ltd,1
2012,Peter Kelly Agencies Ltd,1
2012,Peter Lee,1
2012,Petra Fast Foods Limited,1
2012,Petra Fast Foods Limited T/A Supermacs,1
2012,Petrogas Group Ltd,4
2012,Pfh Technology Group,2
2012,Pfizer International Bank Europe,1
2012,Pfizer Ireland Pharmaceuticals,7
2012,Phan Luiga Wan T/A Sun Source Natural Food,1
2012,Pharmexx Ireland (Sales Solutions) Ltd,1
2012,Phillip Mccann T/A Phillip Mccann Laboratories,2
2012,Phoenix Cricket Club(Phoenix Pk),1
2012,Phyllis Ryan,2
2012,Pilot Photonics Limited,1
2012,Pilz Ireland Industrial Automation,7
2012,Pinewood Laboratories Ltd.,1
2012,Pinewood Laboratories T/A Pinewood Healthcare,1
2012,Piosta Limited,1
2012,Pizza Farm Limited,1
2012,Pizza Market Ltd,1
2012,Pj O'Gorman,2
2012,Plastic Fittings Accessories Ltd.,1
2012,Poh Cheng Chan,1
2012,Point Of Care Health Services Ltd,1
2012,Polaris Consultancy Ltd,1
2012,Polaris Financial Technology Ltd,18
2012,Polaris Software Lab Ireland Ltd,12
2012,Polaris Software Lab. Ireland Ltd.,5
2012,Polarlake Ltd,1
2012,Ponaire Ltd,1
2012,Popcap Games International Ltd,1
2012,Populis Ireland Ltd,1
2012,Portobello School Ltd,2
2012,Positive Equity Limited,2
2012,Poundland Limited,1
2012,Power Leisure Bookmakers Limited,2
2012,Powervation Ltd,1
2012,Ppd Development Ireland Limited,3
2012,Pramerica Systems Ireland Ltd,20
2012,Pressco Ltd,1
2012,Pricewaterhouse Coopers (Spencer Dock),25
2012,Primark T/A Penny'S,1
2012,Primus Advertising & Marketing Limited,1
2012,Pro Tek Medical Ltd,6
2012,Probability Dynamics Ltd.,1
2012,Procter & Gamble (Manufacturing) Ireland Limited,2
2012,Procuro Euro Limited,1
2012,Production Equipment Limited,1
2012,Profile Emergency Lighting Ltd,1
2012,Project Management Ltd.,1
2012,Project Management Ltd. (Tallaght),1
2012,Protek Medical Ltd,2
2012,Provident Crm Ltd,1
2012,Provincial Security Services Ltd,1
2012,Psc Biotech Limited,1
2012,Punjab House Restaurant (Dundalk),1
2012,Puresafe Ltd,4
2012,Quality Education Development Ltd,1
2012,Quality Irish Food Limited,1
2012,Qualvu Emea Limited,1
2012,Quantcast International Limited,1
2012,Quartet Consulting Ltd,1
2012,Quesada Developments Ltd,1
2012,Quest Software International Limited,2
2012,Rabobank Ireland Plc,1
2012,Radio Systems Petsafe Europe Ltd,1
2012,Rajshahi Trading Ltd T/A Lan Tania Thai Restaurant,1
2012,Ranbaxy Ireland Limited,1
2012,Rapier Contract Services Ltd,2
2012,Rasc Catering Management Limited,1
2012,Rathcreedan Ltd,1
2012,Rathsheen Investments,1
2012,Rational Reproduction Ltd,1
2012,Ratoath Manor Nursing Home,2
2012,Rccn Caring Limited,1
2012,Rci Call Centre (Ireland) Limited,1
2012,Ready Chef Ltd,1
2012,Real Time Technologies,2
2012,Redcoral Catering Ltd,1
2012,Redmere Technology Ltd,1
2012,Reflections Centre Limited,1
2012,Regan Developments Limited,1
2012,Regeneron Ireland,1
2012,Rekhi Trading Ltd,1
2012,Renaissance Security Services Ltd,1
2012,Renaissance Services Of Europe Limited,2
2012,Rentong Ren,1
2012,Respond! Voluntary Housing Association,1
2012,Retreat Nursing Home,1
2012,Rev Europe Payments Limited,1
2012,Revati Catering Limited T/A Indian Signature,1
2012,Rexxam Electronics Ireland Co Limited,2
2012,Rga Interantional Reinsurance Company Limited,1
2012,Richard O'Mahony,1
2012,Right Therapy Care Ltd,1
2012,Rigney Dolphin Ltd,4
2012,Riot Games Ltd,3
2012,Ripper Street Productions Ltd,1
2012,Ripple Communication Ltd,1
2012,Riverside Care Centre Ltd T/A Riverside Nursing Home,1
2012,Rivervale Nursing Home,2
2012,Rjm Technologies Limited,1
2012,Rob & Shajon Enterprises Limited,1
2012,Robert & Ursula Fagan,1
2012,Robert Murphy,1
2012,Rocca Stone And Marble Ltd,1
2012,Roche Diagnostics Ltd.,1
2012,Roche Ireland Limited,1
2012,Rockbrook Engineering Limited,1
2012,Rockwell Automation Limited,1
2012,Rockwell College Agr Coll Farm And Comm,1
2012,Roddy Mooney Mccarthy,1
2012,Roisin Dunphy,1
2012,Rory Sweeney,1
2012,Roseville Nursing Home Ltd,3
2012,Roskell Ltd.,1
2012,Rossaveal Port Services Ltd,1
2012,Rotem Company,10
2012,Roughan Properties Ltd,1
2012,Royal Canal Convenience Ltd,1
2012,Royal College Of Surgeons In Ireland,3
2012,Royal Palace Chinese Restaurant,1
2012,Rushmore Nursing Home Ltd,1
2012,Ryevale Nursing Home,5
2012,S.E. Construction (Kent) Limited,1
2012,Saffron Catering Ltd T/A The Silver Oak Indian Restaurant,1
2012,Sagarmatha Trading Limited T/A Monty'S Of Kathmandu,1
2012,Salthill Catering Company Ltd,1
2012,Sambara Ltd,1
2012,San Remo Private Nursing & Convalescent Home Ltd.,2
2012,Sancta Maria Nursing Home Limited,1
2012,Sandra Cooneys Home Care Ltd,1
2012,Sandra Cummings,1
2012,Sap Ssc (Ireland) Limited,17
2012,Sarah Tierney,1
2012,Sas Institute Ltd,1
2012,Satir Europe (Ireland) Company Limited,4
2012,Scannell Solutions,2
2012,Schnapples Catering Ltd T/A O'Briens Sandwich Bar,1
2012,Schneider Electric It Logistics Eur Ltd T/A Apc By Schnieder Electric,1
2012,Schorman Contract Cleaning Services Ltd.,1
2012,Schubert Consulting Ltd,2
2012,Scream Ltd,1
2012,Seabrook Research Limited,1
2012,Seamus Carew,2
2012,Seamus Mac Kenna,1
2012,Sean & Theresa Quinn,5
2012,Sean Pierse,1
2012,Secure Clean Services,2
2012,Securitas Security Services Ireland Ltd,1
2012,Selwo Limited T/A Billies Hair Studio,1
2012,Semantic Search Co. Ltd,1
2012,Sentenial Ltd,8
2012,Sepam Specialist Ltd,1
2012,Servicesource Europe Limited,1
2012,Setanta Sports Channel Ireland Limited,2
2012,Sfdc Ireland Ltd,2
2012,Shamrock Rovers Fc Ltd,1
2012,Shanid Ltd,1
2012,Shannon Aerospace,1
2012,Shannon Air Link Limited,1
2012,Shannore Ltd T/A Corpus Christi Nursing Home,2
2012,Shell E & P Ireland Limited,2
2012,Shenick Software Systems Ltd,2
2012,Shire Pharmaceuticals Ireland Limited,1
2012,Siam Asian Bistro Limited,2
2012,Sicim Ireland Ltd,1
2012,Siemens Limited,1
2012,Sigmar Recruitment Ltd,1
2012,Sinead Lally T/A The Hair Gallery,1
2012,Sinoaero Leasing Co. Ltd.,1
2012,Sisi House,1
2012,Sisters Of St. Paul Of Chartres,1
2012,Skibbereen Residential Care Ltd,1
2012,Sladeton Ltd T/A The Burlington Hotel,1
2012,Slainte Technologies Limited,1
2012,Sligo Rovers Football Club.,1
2012,Small World Consulting Ltd T/A Idiro Technologies,2
2012,Smartbox Experience Limited,3
2012,Smbc Aviation Capital Limited,4
2012,Smith & Williamson Freaney Ltd,1
2012,Smt Fund Services (Ireland) Limited,2
2012,Socrates Healthcare Limited,3
2012,Softco Limited,1
2012,Softworks Computing Ltd,1
2012,Sogeti Ireland Ltd,3
2012,Solar Office Computer Supplies Ltd,1
2012,Solvotrin Therapeutics Limited,1
2012,Sonas Nursing Homes Management Co Limited,3
2012,Sonru Limited,1
2012,Sophis Technology ( Ireland ) Limited,3
2012,Sorella Limited,1
2012,South Dublin Dental,1
2012,South Infirmary/Victoria Hospital Ltd.,8
2012,Southside Contract And Carpet Cleaners,1
2012,Sparantus Ltd,6
2012,Specsavers Opticians,1
2012,Spray-Chem Ltd T/A Spray-Chem Limited,1
2012,Sre Dublin Properties (Ballsbridge Ltd) Ltd,2
2012,Ss & C Fund Servies Ireland Ltd,1
2012,Sse Renewables Holdings Ltd,2
2012,St Benildus College,1
2012,St Catherine'S Nursing Home Ltd,1
2012,St Colmcille'S Nursing Home Ltd,1
2012,St John Of God Hospital Limited,1
2012,St Joseph'S Nursing Home (Chapelizod),2
2012,St. Andrew'S College,1
2012,St. Elizabeth'S Nursing Home(Gortana Ltd),1
2012,St. Gerard'S School Trust,1
2012,St. James'S Hospital,1
2012,St. Joseph'S Foundation,1
2012,St. Kierans Nursing Home Ltd,1
2012,St. Luke'S Hospital,1
2012,St. Mary'S Centre (Telford) Ltd,1
2012,St. Michael'S House(Ballymun),1
2012,St. Michaels Hospital,3
2012,St. Patrick'S Hospital,1
2012,St. Paul'S College,1
2012,St. Vincent'S Private Hospital,1
2012,St. Vincent'S University Hospital,8
2012,Stanford Woods Care Centre Ltd,2
2012,Star Guide Europe T/A Accellent,1
2012,Star King,1
2012,Starwood Hotels & Resorts T/A I.T.T. Sheraton Reservations,1
2012,State Street Global Advisors Ireland,1
2012,Stella Maris Residential Care Ltd T/A Stella Maris Nursing Home,3
2012,Stillorgan Rfc,1
2012,Storm Technology Ltd.,1
2012,Strata I.T. Limited,1
2012,Stream Ireland,1
2012,Stryker Ireland Limited,1
2012,Stryker Nv Operations Limited,1
2012,Sturdy Products Limited,1
2012,Style Delight,1
2012,Sue Ryder Foundation (Ireland) Ltd,1
2012,Sulzer Pump Solutions Ireland Limited,1
2012,Summerville Healthcare Ltd,1
2012,Sun Life Information Services Ireland Ltd,1
2012,Sundyp Ltd,2
2012,Sundyp Ltd T/A St. Theresa'S Nursing Home,1
2012,Sungard Energy Systems Inc.,1
2012,Supermacs Ireland Ltd,6
2012,Susan Brown,1
2012,Susanne Winholz,1
2012,Susquehanna International Group Limited,7
2012,Suzanne Dunne,1
2012,Swapna Catering Limited,1
2012,Swords Laboratories,1
2012,Symantec Ltd.,1
2012,Synchronoss Technologies Ireland Limited,2
2012,Syncreon Ireland,1
2012,Synergy Security Solutions,4
2012,Synopsys International Ltd,2
2012,System Dynamics Limited,2
2012,Takeda Ireland Limited,3
2012,Talbot Hotel,1
2012,Tallis Consulting Limited,1
2012,Talwinder Singh,1
2012,Tanya Clarke,1
2012,Taoglas Ltd,1
2012,Tara Winthrop Ltd,15
2012,Taskforce Security Mananegement Services,2
2012,Tata Consultancy Services (Tcs),95
2012,Tata Elxsi Limited,6
2012,Tearmainn Bhrìde Nursing Home,1
2012,Technology From Ideas Ltd.,1
2012,Techworks Marine Ltd,1
2012,Telclic Limited,1
2012,Teleflex Medical Europe Ltd,1
2012,Telekinesys Research Limited T/A Havok,3
2012,Teletech Customer Care Management (Ireland) Limited,2
2012,Templeogue College,2
2012,Teradata Ireland Ltd,1
2012,Terenure Chiropractic Ltd,1
2012,Terenure College Rugby Football Club,1
2012,Terenure Sports Club,1
2012,Tesco Ireland,1
2012,Tethras Technology Ltd,1
2012,Thai Garden Restaurant Limited,1
2012,"The Adelaide & Meath Hospital, Dublin Incorporating The National Children'S Hospital Creche Limited",1
2012,The Barretstown Gang Camp Fund Limited,8
2012,The Black Dog Communications Limited,1
2012,The Boeing Company (Boeing Us),1
2012,The Carlton Castletroy Park Hotel,1
2012,The Concentrate Manufacturing Company Of Ireland T/A Pepsi Cola Manufacturing Ireland,7
2012,The European Computer Driving Licence Foundation Ltd,1
2012,The Hen House Limited,1
2012,The Hills Cricket Club,1
2012,The Independent Theatre Workshop Limited,1
2012,The Irish Chocolate Company T/A Butlers Chocolates Ltd,3
2012,The Irish Cricket Union Limited,1
2012,The Merrion Hotel,1
2012,The National Ballet Of Ireland,3
2012,The Now Factory Limited,2
2012,The O'Reilly Partnership T/A Mooncoin Residential Care Centre,1
2012,The Real Olive Co,1
2012,The Ship Bar & Restaurant (Dunmore East) Ltd,1
2012,The Weir Trading Limited,1
2012,Thermo King Ireland Ltd,1
2012,Thomas O'Keeffe (Kilcock) Ltd,1
2012,Thomas Prior Hotel Ltd. T/A Bewleys Apart Hotel,1
2012,Thomond Lodge Nursing Home,1
2012,"Thomond Rugby Football Club,",1
2012,Threads & Beauty Ltd,1
2012,Three Rock Rovers Hockey Club,1
2012,Thsd Limited,1
